Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/14/2021,AQS,260990009,1,10.6,ug/m3 LC,44,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/15/2021,AQS,260990009,1,3.3,ug/m3 LC,14,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/16/2021,AQS,260990009,1,3.8,ug/m3 LC,16,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/17/2021,AQS,260990009,1,16.5,ug/m3 LC,60,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/18/2021,AQS,260990009,1,10.7,ug/m3 LC,45,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/19/2021,AQS,260990009,1,11.2,ug/m3 LC,47,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/20/2021,AQS,260990009,1,23.4,ug/m3 LC,75,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/21/2021,AQS,260990009,1,29.4,ug/m3 LC,87,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/22/2021,AQS,260990009,1,14.2,ug/m3 LC,55,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/23/2021,AQS,260990009,1,9.8,ug/m3 LC,41,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/24/2021,AQS,260990009,1,11.2,ug/m3 LC,47,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/25/2021,AQS,260990009,1,6.1,ug/m3 LC,25,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/26/2021,AQS,260990009,1,10.7,ug/m3 LC,45,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/27/2021,AQS,260990009,1,12.4,ug/m3 LC,52,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
2/28/2021,AQS,260990009,1,15.3,ug/m3 LC,58,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/1/2021,AQS,260990009,1,4.5,ug/m3 LC,19,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/2/2021,AQS,260990009,1,6,ug/m3 LC,25,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/3/2021,AQS,260990009,1,14.9,ug/m3 LC,57,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/4/2021,AQS,260990009,1,7.1,ug/m3 LC,30,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/5/2021,AQS,260990009,1,4.5,ug/m3 LC,19,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/6/2021,AQS,260990009,1,3.7,ug/m3 LC,15,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/7/2021,AQS,260990009,1,5.5,ug/m3 LC,23,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/8/2021,AQS,260990009,1,11.8,ug/m3 LC,49,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/9/2021,AQS,260990009,1,17.7,ug/m3 LC,63,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/10/2021,AQS,260990009,1,22.5,ug/m3 LC,73,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/11/2021,AQS,260990009,1,8.2,ug/m3 LC,34,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
3/12/2021,AQS,260990009,1,5,ug/m3 LC,21,New Haven,1,100,88101,PM2.5 - Local Conditions,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
