Beta,mu_EI,mu_IR,eta,N,k,rho,loglik,loglik.se
28.760659675636997,1.245687444973961,0.3597127181334071,0.036142118425197926,300000000,10,0.10000000000000002,-948.5504702669263,1.0833512774605394
201.3559189025401,0.2993613583521888,2.477275244693554,0.029307830282162897,300000000,10,0.10000000000000002,-949.4853596916435,4.55531574575392
56.096208745312474,0.8821234865468013,2.5962535652092584,0.07047010256195918,300000000,10,0.10000000000000002,-954.7244111012586,1.5007804794690447
86.45980131153728,1.095376173469691,5.9307531962941065,0.07217953884912766,300000000,10,0.10000000000000002,-961.6767317277854,25.59836442758774
120.52458305983875,0.26687799178916966,1.028536363755484,0.028760785563873497,300000000,10,0.10000000000000002,-970.5009527733126,3.6139327426083123
156.30602239243112,0.3943083470957395,2.743740638105322,0.03638340376276894,300000000,10,0.10000000000000002,-975.2720503030146,2.558424549924662
162.25501460959322,0.5850797102676765,5.9482048671795535,0.048118083902616446,300000000,10,0.10000000000000002,-978.6115435013163,2.862901213005128
80.13761726122723,0.6512529782396321,2.387288104448155,0.05138517088937434,300000000,10,0.10000000000000002,-992.8719824529036,4.0741561877753965
124.5191087538932,0.6495674528867306,4.69912067466652,0.05242133096686497,300000000,10,0.10000000000000002,-1008.1106150479476,22.872158524988254
49.17769721456712,1.0997319608940115,2.6139387740635507,0.07543082257618551,300000000,10,0.10000000000000002,-1012.1237009301033,5.163367700801072
46.23365905316002,0.5353919624772453,0.4243935838262566,0.033308328599538,300000000,10,0.10000000000000002,-1012.1919857298479,1.1262472529502652
69.26215681730305,0.5640351420671295,1.50299587154081,0.0460692427311912,300000000,10,0.10000000000000002,-1015.3702355849185,6.010439511424305
73.46398633543431,0.6651532071239576,2.323706906917369,0.05538138563754372,300000000,10,0.10000000000000002,-1019.4900263130563,4.3253175946914855
55.16687034477779,1.0156002492244036,2.6583415568118856,0.0694628432582491,300000000,10,0.10000000000000002,-1021.0999160718479,1.03019133668792
263.5716503072553,0.3360972114068114,3.763621671401219,0.028677111500407845,300000000,10,0.10000000000000002,-1033.8167680596243,3.0351233232042123
188.01304996496052,0.4379981252931721,4.006630409331544,0.037248910441888945,300000000,10,0.10000000000000002,-1034.497493700421,5.821516705584622
78.26001333533182,0.9658822512329175,4.243844315739271,0.06805756843125828,300000000,10,0.10000000000000002,-1044.587805757571,13.286824089299904
199.12327736202536,0.31085653467518415,2.2365133584966537,0.028410255849636332,300000000,10,0.10000000000000002,-1065.8740180580328,7.9987619139612915
94.24307244108915,0.3714578521647511,0.9663855536929099,0.03091844880085026,300000000,10,0.10000000000000002,-1094.4556678129723,1.5310236387503577
101.78708444142276,0.712775553228589,3.537574654078896,0.05150271850058643,300000000,10,0.10000000000000002,-1098.7621149299505,20.54314593114932
88.1973434271974,0.2768742582464588,0.37766858963482697,0.024688867650693315,300000000,10,0.10000000000000002,-1105.1968053026187,2.644534455971441
86.39602262308756,0.5779445237975767,2.128766906260992,0.047268383258589425,300000000,10,0.10000000000000002,-1111.2243785899977,22.064936833435787
64.86646149541126,1.227836115255298,4.315919159924732,0.07777032104990894,300000000,10,0.10000000000000002,-1111.5115531636093,31.69789507609471
82.62845948993164,0.4854314254179217,1.3398971144963052,0.038333606654642215,300000000,10,0.10000000000000002,-1120.8438349967726,3.3778590542752327
49.175618930157874,1.366443612938974,3.1980957605060776,0.08233414679420989,300000000,10,0.10000000000000002,-1148.8212330585227,22.122584695411796
124.81688980204864,0.25412302371991036,0.7283591645053822,0.026235927970759892,300000000,10,0.10000000000000002,-1153.0329628132047,25.82382301110217
387.4285670794191,0.25603448524800765,3.4931163602640427,0.02199580111519965,300000000,10,0.10000000000000002,-1154.788971756833,7.160341849078416
320.5831985695892,0.3523733154455384,4.3516621260941735,0.02585052169328019,300000000,10,0.10000000000000002,-1215.554021351352,59.482768567881614
185.91469659312,0.3060481853476067,1.7412096300035105,0.026385878576322585,300000000,10,0.10000000000000002,-1221.4910567941238,0.5378072502205361
45.43190646082313,1.3505858700094373,2.72285576110927,0.08052543079081814,300000000,10,0.10000000000000002,-1257.3538863274719,0.8269915307441754
423.5931246201679,0.2782873065669351,4.194135121192192,0.022366231290974013,300000000,10,0.10000000000000002,-1315.075490586728,1.0166456215245743
36.14784562844831,1.3245625592572932,1.590074669379322,0.07042447104726221,300000000,10,0.10000000000000002,-1328.0791039252613,6.611514349119474
380.45927920020296,0.27191369145056654,3.306303544368557,0.021630333470208242,300000000,10,0.10000000000000002,-1343.395761334377,7.454775379394964
177.4502285138829,0.5729225661380852,4.12729769523049,0.03568294617201187,300000000,10,0.10000000000000002,-1418.8393514649422,17.756809767496108
45.98170320128865,2.791621078838769,4.179003503652853,0.09173018702604555,300000000,10,0.10000000000000002,-1423.7687642796575,29.859577578132935
78.6858687571423,0.8695241162697562,3.1506174117829975,0.05873154425981641,300000000,10,0.10000000000000002,-1439.0819070441776,21.389024093709942
49.94193888568082,2.132246953070338,4.685325441833008,0.09659498143649968,300000000,10,0.10000000000000002,-1914.6690479684567,14.10280319916442
45.418597005908985,3.4068049608945623,4.638934480464163,0.0988153792496024,300000000,10,0.10000000000000002,-2531.431842397555,39.09214569942537
74.88588309988454,0.7859636835665804,1.3358802048672842,0.03585647635458009,300000000,10,0.10000000000000002,-2809.351198397417,85.39715773613979
48.29508454736078,2.0289735954218466,2.9438241541944272,0.07475378243081898,300000000,10,0.10000000000000002,-2851.539089931002,44.31002394215356
41.76670553747336,1.70005960182303,1.8770103926856951,0.06688629740062728,300000000,10,0.10000000000000002,-3485.2811281057393,4.312206761055882
91.45396101132951,1.133173773789605,1.4671635504048326,0.028886597605353382,300000000,10,0.10000000000000002,-12706.755766772887,689.5456368702988
149.64863029997215,1.707511974521746,3.9443003174293048,0.03156821161134523,300000000,10,0.10000000000000002,-37880.74820881748,586.6377816719119
311.9368661689612,6.972679623729145,8.19833125831434,0.019880631845468164,300000000,10,0.10000000000000002,-207615.75818842513,2355.120932075873
284.2302887043477,5.677345088600217,17.075022000899722,0.02914859977354071,300000000,10,0.10000000000000002,-256937.83834110716,1248.5174478829779
