Beta,mu_EI,mu_IR,eta,N,k,rho,loglik,loglik.se
165.58813671782121,0.7657110999936986,0.43936175332559124,0.042329112471352875,300000000,10,0.10000000000000002,-258.59602103149206,0.18122344598132195
387.3508856278066,0.37150204822960703,1.3240007823671107,0.04035496796797754,300000000,10,0.10000000000000002,-258.95148902384625,0.36050095294968015
123.75969564689059,1.2327330692287313,0.3995695075962877,0.040910460347854075,300000000,10,0.10000000000000002,-259.0910726105222,0.348166697145525
74.22703216715371,5.026460357997862,0.38997359911316715,0.041179411832202,300000000,10,0.10000000000000002,-259.56844306214407,0.3848546901980135
452.20072773858294,0.3726759844474397,2.1388439625578175,0.04085509570116349,300000000,10,0.10000000000000002,-259.7929805333778,0.30082741477190517
177.42413528532168,0.6639147820976261,0.5064457678345439,0.045416844002266164,300000000,10,0.10000000000000002,-259.81214379155216,0.2330176475633802
360.8532232576042,0.3972013451538778,1.4992160575053184,0.041454439983965,300000000,10,0.10000000000000002,-260.10174581914265,0.3009046987323346
249.74221415063687,0.4635444485296484,0.7705123135835871,0.04535833465907161,300000000,10,0.10000000000000002,-260.3163452767391,0.48589495893776047
171.56064243845123,0.662559115298251,0.5168727045740383,0.04761592954029853,300000000,10,0.10000000000000002,-261.3350783861307,0.25406470990018476
395.98846745420116,0.3852406615284209,1.4705942335698179,0.036403681011647766,300000000,10,0.10000000000000002,-261.39494407498984,0.6825686457000016
384.211463837555,0.430681827316475,2.2652695431735377,0.04318275295703901,300000000,10,0.10000000000000002,-261.5762191582989,0.7768648597262088
256.4341938478218,0.45633663321149376,0.9706521650858575,0.04654105953905197,300000000,10,0.10000000000000002,-262.0189513562125,0.3108769960512737
337.9328604683333,0.4256909212258222,1.2274806480072735,0.0362332258591558,300000000,10,0.10000000000000002,-262.18488372253074,0.7177426702023384
147.82086886361222,0.7592504245563808,0.4911700672921043,0.04744853963082612,300000000,10,0.10000000000000002,-262.52681090268413,0.2303741617452499
69.40446029323792,4.1866771236402505,0.4256389215260877,0.046447958929955506,300000000,10,0.10000000000000002,-263.5442489100253,0.29090225654417284
397.2522219242236,0.37931056709378863,2.1853083388476304,0.04424560527350976,300000000,10,0.10000000000000002,-263.8737429612682,0.4111356029098907
252.12379751971963,0.4330343932863202,1.045580150996816,0.050908352761718616,300000000,10,0.10000000000000002,-264.5255559669059,0.30255313597014116
146.08526514500767,0.711562922493808,0.5223297519272428,0.05334892977660467,300000000,10,0.10000000000000002,-264.6337405020456,0.3101302295881257
192.9266846883939,0.5130001191264788,0.7508492095126204,0.05361259237006124,300000000,10,0.10000000000000002,-265.4871864173821,0.35180898868421323
192.26178809237425,0.5195917555023509,0.7547917894550528,0.0528261019349638,300000000,10,0.10000000000000002,-265.51913455579324,0.26539061082347
61.03307914690084,4.444166373130802,0.4147313969519764,0.053446237803200264,300000000,10,0.10000000000000002,-265.6210218517894,0.5496312256056349
798.1880794542169,0.3691832003327103,3.096828730529363,0.025515847017770942,300000000,10,0.10000000000000002,-266.18141495902825,0.5220022030080519
402.3918974566389,0.42295464009293693,3.304287935975839,0.04815622545733595,300000000,10,0.10000000000000002,-266.7945549227721,0.3216178681615485
71.96316153651581,2.2514793166016864,0.43425050982890856,0.05421818252411451,300000000,10,0.10000000000000002,-267.26900264405805,0.2004794526176974
293.0992128058191,0.4383837115004363,1.9349806930871307,0.05345751773644435,300000000,10,0.10000000000000002,-267.2995945640644,0.260499520167107
68.56467917601573,2.4148004876507954,0.4203335640826489,0.0544499515258357,300000000,10,0.10000000000000002,-267.9444538918967,1.176281753985644
72.42019938610527,1.9623124735494113,0.4515827320141974,0.06265947415334411,300000000,10,0.10000000000000002,-270.00479893173315,0.42855536967193336
178.0523035241596,0.5374476246316024,0.8537193759042493,0.05788839067910184,300000000,10,0.10000000000000002,-270.0121342282992,0.47698824220959696
194.37052740572946,0.4986476785155475,1.1424324201800573,0.059132987745968556,300000000,10,0.10000000000000002,-271.1593215042612,0.32056519885860996
219.28803897458832,0.4896048250279114,1.5327411072445152,0.06096575227398067,300000000,10,0.10000000000000002,-271.9654352870613,0.27922696586983115
207.20471512003516,0.4981284330799596,1.5059289820432848,0.06218954418801447,300000000,10,0.10000000000000002,-272.01077271785226,0.7989511813862404
225.40639305176958,0.48305210223636336,1.711600684282501,0.061406453831511436,300000000,10,0.10000000000000002,-272.66718150546734,0.31479489737021077
218.33794850281248,0.46043193147969963,1.4147754518761042,0.06131263351737193,300000000,10,0.10000000000000002,-272.69632458328607,0.31411407258938434
231.76376434021034,0.49593076177431533,1.9875933924579123,0.06169022645752517,300000000,10,0.10000000000000002,-273.086814495076,0.30783056861695063
155.90677921588292,0.549247357067173,0.7941958583296226,0.06420159973909784,300000000,10,0.10000000000000002,-273.3505120145138,0.40115626958209394
75.37254410212347,1.4961596048026362,0.4825122370931062,0.06393081231504776,300000000,10,0.10000000000000002,-273.86127473623094,0.24204967412683287
132.77317951009536,0.6462152587332545,0.6880425315790497,0.06536619160949163,300000000,10,0.10000000000000002,-274.3864691450042,0.2265107415012465
325.5503652851204,0.49224850499462697,4.502329057933211,0.06441812065704129,300000000,10,0.10000000000000002,-274.65397807296625,0.41218297881333804
201.58894638781953,0.483474160042935,1.4518999020053363,0.06458041798332428,300000000,10,0.10000000000000002,-274.94075437252525,0.3981666964462628
222.85956410061857,0.473639505559913,1.865722771510452,0.06366404942000806,300000000,10,0.10000000000000002,-274.99538128685356,0.28763037519050205
238.293083970721,0.4679862235757224,2.139513850832875,0.06267379062119835,300000000,10,0.10000000000000002,-274.99789707271884,0.5252091677092763
132.74367210955776,0.6240828559699713,0.6689978159066609,0.06900465482297108,300000000,10,0.10000000000000002,-275.04483819739534,0.3680925353838746
286.97316968227733,0.4641883733903587,3.129761230034704,0.06378783459033667,300000000,10,0.10000000000000002,-275.4205292310379,0.25727025546992977
143.7764022898446,0.5581943384430752,0.7793502076131331,0.06589136064380294,300000000,10,0.10000000000000002,-275.8530758099932,0.32332813657579385
268.79733048437794,0.48768136780579946,3.314697965275962,0.06792409600500374,300000000,10,0.10000000000000002,-276.5023004090049,0.3864279046200985
210.39766346475753,0.5135931928914562,2.0734071589252077,0.06668511813203594,300000000,10,0.10000000000000002,-276.663707623398,0.19437476491157005
212.65286644256463,0.481605458426255,2.0249950025656758,0.07031871363242917,300000000,10,0.10000000000000002,-278.33904372110254,0.3685291304925483
216.30974513758693,0.5126523935459208,2.5610074634494473,0.07212642235365196,300000000,10,0.10000000000000002,-279.10081563513154,0.4613387688916048
215.36472244961206,0.5404611463150217,2.974426575468849,0.07232678004489256,300000000,10,0.10000000000000002,-280.6817823390612,1.1835965857249569
131.77399644849444,0.5778827002970837,0.9222075575267915,0.07685311148071403,300000000,10,0.10000000000000002,-281.14011152505594,0.35612271288878616
201.92341811297027,0.5436607816355038,2.5291840364422145,0.07153070972950834,300000000,10,0.10000000000000002,-281.3746056960045,0.29427456389883444
170.07556442614316,0.5184320047380454,1.6819794637884884,0.07691362092292642,300000000,10,0.10000000000000002,-281.68851861283645,0.4397455193460876
69.62404363050915,1.2755803104979517,0.565140331015079,0.07814209068712213,300000000,10,0.10000000000000002,-283.4794295241123,0.3429331390673621
197.2631664333108,0.4909428375401553,2.210556473036649,0.07788163605596565,300000000,10,0.10000000000000002,-283.64135200645467,0.2991511165380819
208.09372490545047,0.6522403612762934,4.253060947917936,0.07320621150548129,300000000,10,0.10000000000000002,-292.5610426140054,0.4744981488347846
95.75289082992207,0.9007863063607973,0.7432237749334527,0.06317507725185267,300000000,10,0.10000000000000002,-299.60371389388223,0.45284463242406486
299.0758429269283,0.5675009913089626,1.1973485176960141,0.027380464660520083,300000000,10,0.10000000000000002,-328.47876752150034,7.05254662785823
414.2808012549088,0.5908604034607056,2.591767427864281,0.02647037881511647,300000000,10,0.10000000000000002,-352.1834974439757,3.2282286272404694
64.11057463156186,1.326449001903778,2.1273115158610185,0.09468791487426284,300000000,10,0.10000000000000002,-418.28797012447916,8.540187716311749
86.96056313911772,1.590110067273111,2.6733499556376885,0.06807643058349219,300000000,10,0.10000000000000002,-520.3718275127324,13.42495667241965
96.73733567862094,1.9210535863257683,2.7378121693226025,0.05615516479283826,300000000,10,0.10000000000000002,-550.6948958225885,16.57691090238527
84.84355946456454,3.357578352663482,1.0397592916796146,0.03944277359922816,300000000,10,0.10000000000000002,-557.3299911718867,1.3236582209504257
171.139957296411,2.555542442137206,2.1565798368360656,0.02714981290778446,300000000,10,0.10000000000000002,-1165.9424096900564,3.6266784649746326
48.270780208552175,1.6637377004266938,1.7121274123771821,0.047766083228660876,300000000,10,0.10000000000000002,-38406.08053989871,1074.7722822143971
93.22108017878743,1.2467913862016715,2.07901267797529,0.026326421543041965,300000000,10,0.10000000000000002,-98154.81257975972,3395.024371789257
46.5055332446959,2.659798850273154,1.121327023082108,0.026475249392559116,300000000,10,0.10000000000000002,-349761.20575947966,161276.7558650733
36.04272222499583,1.2203997331630316,3.077808683339496,0.06575810669714939,300000000,10,0.10000000000000002,-614096.1776422875,71987.41024786967
99.43587044285955,0.26401630973848855,2.34537113248234,0.02625379140794667,300000000,10,0.10000000000000002,-941832.260275926,10620.554302883113
106.8057733406703,0.5183709345815909,5.235083279960952,0.03093910457610828,300000000,10,0.10000000000000002,-1013366.9231245631,13980.295934863992
28.79100752137619,0.9878778854645289,1.0651810455296284,0.04154713717464802,300000000,10,0.10000000000000002,-1147577.1071313918,99152.15674908827
20.385266542676344,0.9510936175896769,2.0904708430152636,0.07644229234904282,300000000,10,0.10000000000000002,-1366956.0738805262,213468.22680980572
49.310460273587495,0.5364370783073205,2.247789358768527,0.033304951039190706,300000000,10,0.10000000000000002,-1648168.966969367,13472.556080093
35.62429790505912,0.7072605662008044,1.6674735895328503,0.035716537620339744,300000000,10,0.10000000000000002,-1687953.5112094942,123270.52878574796
78.42410026816653,0.5980095011263321,2.644346069629534,0.021386534184087466,300000000,10,0.10000000000000002,-1708070.639327595,193231.43347926036
20.198533695718144,0.33422030195184177,1.5481803098657154,0.05201132889905223,300000000,10,0.10000000000000002,-2528549.185667257,55646.0812683558
10.193643269423232,0.14359166023143102,1.4739101312119876,0.09143727196873158,300000000,10,0.10000000000000002,-2944297.3417234505,139859.97501272187
