"","b1","b2","b3","b4","rho","eta","tau","N","mu_EI","mu_IR","loglik","loglik.se"
"1",5.01612147561138,24.0966919605953,17.1864794827974,221.117374177441,0.249937897817519,0.0282272930556194,1782.14871940745,39538223,0.333333333333333,0.142857142857143,-1022.34388486573,0.000456798472221267
"2",5.04380438822022,24.3163193072904,17.5209757820738,236.472139220932,0.253920928144491,0.0278618895551346,1783.5325235468,39538223,0.333333333333333,0.142857142857143,-1022.34409184524,0.000545938898885802
"3",4.9544615622295,24.1519358821136,17.2033268234588,228.610766330438,0.250499389173267,0.0282682399315043,1792.6279685588,39538223,0.333333333333333,0.142857142857143,-1022.34468463027,0.000423235902687682
"4",5.04645796944158,24.170595174393,17.2721137926649,219.199530642761,0.252066038301146,0.0280727256811206,1777.42905715591,39538223,0.333333333333333,0.142857142857143,-1022.34493818084,0.000624544324721174
"5",4.9787302999122,24.5459833421685,17.5012935189827,228.964690927234,0.253979560712611,0.0278045941745451,1808.03647219659,39538223,0.333333333333333,0.142857142857143,-1022.34496594005,0.00052186709072533
"6",5.04527059517663,23.5888657050776,16.9362259450725,222.665054625627,0.246748940874655,0.0286792623321126,1765.49939798752,39538223,0.333333333333333,0.142857142857143,-1022.34536193776,0.000506290479956609
"7",4.98906838151507,24.0069720641438,17.2802948482581,248.370000553196,0.249499180917385,0.0283114235538285,1797.6115309132,39538223,0.333333333333333,0.142857142857143,-1022.34543924178,0.000575289289149521
"8",4.94592816486131,24.1754733005697,17.1117077862952,209.681980462008,0.249335844906042,0.0283334282430704,1808.02821955644,39538223,0.333333333333333,0.142857142857143,-1022.34618915716,0.000541447922691033
"9",4.98179155124542,24.9874449398415,17.7768942236905,240.171982467169,0.258306731839754,0.0273564293919833,1809.66914745976,39538223,0.333333333333333,0.142857142857143,-1022.34620362154,0.000529760233803693
"10",5.02111035116117,23.4443485945439,16.7310398841434,215.839097171645,0.243259748838009,0.0289890487089548,1785.36193703752,39538223,0.333333333333333,0.142857142857143,-1022.34641951169,0.000519491423588567
"11",4.96541061596941,23.6488092683526,16.9434033872197,223.581556406991,0.24648078919959,0.0287469299330956,1766.92497767826,39538223,0.333333333333333,0.142857142857143,-1022.34724593618,0.000508869044954346
"12",4.95751593326984,23.4139575841222,16.7057769012635,223.141542709806,0.242306646903524,0.0291284321350551,1795.98079649634,39538223,0.333333333333333,0.142857142857143,-1022.34728163739,0.000492291958713001
"13",5.03674459957421,23.4383447317075,16.9714404732161,232.118830017953,0.245865240740536,0.0288094258919311,1766.81117493158,39538223,0.333333333333333,0.142857142857143,-1022.34740606645,0.000477638883656588
"14",4.89026240984462,25.0545740897106,17.6720170648218,232.922817750877,0.256503333723733,0.027504051610126,1823.21942191438,39538223,0.333333333333333,0.142857142857143,-1022.34765372232,0.000546813056060483
"15",5.05311986235754,23.2970378914284,16.7525780190484,221.144210579763,0.244052216109224,0.0289982161433636,1753.41286721684,39538223,0.333333333333333,0.142857142857143,-1022.34786037414,0.000507383546434512
"16",4.95079493170245,23.157935334132,16.5341361309016,217.635179336222,0.240822358505014,0.0293908954542222,1767.37106379399,39538223,0.333333333333333,0.142857142857143,-1022.34864695514,0.000568758903006937
"17",5.04694981082077,23.5199587989006,16.8808829947765,230.791116962184,0.245756861719602,0.02878864536101,1755.04443383082,39538223,0.333333333333333,0.142857142857143,-1022.34875009723,0.000534297964712734
"18",5.0063417424705,22.8915030967116,16.4538492250298,213.341409485624,0.239048037898394,0.02959331213697,1766.31023510843,39538223,0.333333333333333,0.142857142857143,-1022.34938789394,0.000603828140280273
"19",4.94503292970959,25.0682147170857,17.9201526136066,236.629656466354,0.258355020608589,0.0272720690466336,1827.84808617058,39538223,0.333333333333333,0.142857142857143,-1022.34958074966,0.000513355014435581
"20",4.94552459857839,23.2078712227663,16.4671999354918,204.339824847434,0.24065995971832,0.0294301392677834,1763.04543698547,39538223,0.333333333333333,0.142857142857143,-1022.34960141493,0.000529127468012742
"21",4.91476180125542,24.0655898078567,16.9354452260024,196.858011358575,0.248226470402233,0.0285522472034186,1797.62931140273,39538223,0.333333333333333,0.142857142857143,-1022.34962429547,0.000527788757774961
"22",4.99407118443464,22.9176305182376,16.5058223010419,221.174601099972,0.238946418556965,0.0295995107561545,1781.43641771928,39538223,0.333333333333333,0.142857142857143,-1022.34976411542,0.000577363254911998
"23",5.06697935218065,23.1213012465414,16.6626945629517,220.718028068491,0.24286868474825,0.0291730861168225,1748.60433007323,39538223,0.333333333333333,0.142857142857143,-1022.3502049855,0.000504600874069586
"24",5.05182002241069,23.5389873740337,16.8742048011098,223.166496961137,0.246034498332248,0.0287596833591942,1748.09474105249,39538223,0.333333333333333,0.142857142857143,-1022.35022444898,0.000531715824231479
