TimeStamp,ClosePrice,TradeVolume,BuyVolume,Return,PriceTime
2021-01-01 22:00:00,728.9,10652530.273984,5137177.0008043,1.3719303059378518e-05,2021-01-01 22:00:00
2021-01-01 23:00:00,728.91,10249389.4576508,4983003.6892018,-0.012360922473282021,2021-01-01 23:00:00
2021-01-02 00:00:00,719.9,33359504.1451891,17108836.0168826,0.013168495624392262,2021-01-02 00:00:00
2021-01-02 01:00:00,729.38,27507408.3916367,14682081.3104943,8.226164687830106e-05,2021-01-02 01:00:00
2021-01-02 02:00:00,729.44,16001652.5005198,8141055.4148816,0.0013023689405571304,2021-01-02 02:00:00
2021-01-02 03:00:00,730.39,9595201.6296546,4668395.1619394,-0.001286983666260455,2021-01-02 03:00:00
2021-01-02 04:00:00,729.45,9555414.0479076,4554983.636992,0.0034820755363629274,2021-01-02 04:00:00
2021-01-02 05:00:00,731.99,14151384.0382694,7243827.1559902,0.006899001352477452,2021-01-02 05:00:00
2021-01-02 06:00:00,737.04,30589103.9985002,16871240.8236209,-0.0026050146532073937,2021-01-02 06:00:00
2021-01-02 07:00:00,735.12,17572714.3654719,8674254.9979503,-0.00174121231907709,2021-01-02 07:00:00
2021-01-02 08:00:00,733.84,23913429.6546692,11961031.2691887,-0.011487517715033313,2021-01-02 08:00:00
2021-01-02 09:00:00,725.41,28452759.3525072,12919218.6355727,0.0042183041314567404,2021-01-02 09:00:00
2021-01-02 10:00:00,728.47,25241215.6432782,13680298.1511378,0.0016884703556769853,2021-01-02 10:00:00
2021-01-02 11:00:00,729.7,10224568.2344914,4992334.6282263,0.031081266273811137,2021-01-02 11:00:00
2021-01-02 12:00:00,752.38,99797231.548666,56665977.5346926,0.02444243600308349,2021-01-02 12:00:00
2021-01-02 13:00:00,770.77,117632404.8519244,62696272.904399,-0.012753480285947694,2021-01-02 13:00:00
2021-01-02 14:00:00,760.94,67209726.9032913,32438079.1706666,0.009843088811207101,2021-01-02 14:00:00
2021-01-02 15:00:00,768.43,39729575.5874643,19854766.3740489,0.017581302135523114,2021-01-02 15:00:00
2021-01-02 16:00:00,781.94,112613321.9972672,58841368.6521877,-0.00396449855487635,2021-01-02 16:00:00
2021-01-02 17:00:00,778.84,58005209.2280071,29198072.9806798,0.0015022340917261179,2021-01-02 17:00:00
2021-01-02 18:00:00,780.01,44964505.7396804,22772151.8362655,0.006128126562479963,2021-01-02 18:00:00
2021-01-02 19:00:00,784.79,44330259.1324243,21318132.1211753,-0.03598414862574706,2021-01-02 19:00:00
2021-01-02 20:00:00,756.55,94377493.5497807,41265280.6423424,0.016390192320401953,2021-01-02 20:00:00
2021-01-02 21:00:00,768.95,53404322.1424283,26624811.3649093,0.0042135379413486,2021-01-02 21:00:00
2021-01-02 22:00:00,772.19,16662571.9063766,7972342.1785059,0.003069192815239541,2021-01-02 22:00:00
2021-01-02 23:00:00,774.56,29581204.0226811,14771014.0487357,0.0016138194587895782,2021-01-02 23:00:00
2021-01-03 00:00:00,775.81,26814528.4883158,13581009.3507985,0.0014952114564132923,2021-01-03 00:00:00
2021-01-03 01:00:00,776.97,21663976.812176,10429518.9192974,0.002535490430775944,2021-01-03 01:00:00
2021-01-03 02:00:00,778.94,18364302.7564584,9261412.8247145,-0.008434539245641526,2021-01-03 02:00:00
2021-01-03 03:00:00,772.37,21882218.6129955,9625813.7967733,0.0065253699651721675,2021-01-03 03:00:00
2021-01-03 04:00:00,777.41,26595385.984909,12646986.5002766,0.01158976601793138,2021-01-03 04:00:00
2021-01-03 05:00:00,786.42,64068296.001096,33615998.4625383,0.017217263040105957,2021-01-03 05:00:00
2021-01-03 06:00:00,799.96,71078337.1139985,40159078.4538332,-0.0002250112505626234,2021-01-03 06:00:00
2021-01-03 07:00:00,799.78,64321773.442542,32952038.2519585,0.022481182325139404,2021-01-03 07:00:00
2021-01-03 08:00:00,817.76,74374082.8159851,39969414.2141313,0.0008437683427902076,2021-01-03 08:00:00
2021-01-03 09:00:00,818.45,77776377.3506155,37779742.4798489,0.008882644022237152,2021-01-03 09:00:00
2021-01-03 10:00:00,825.72,68179078.6074162,35856228.3798088,0.004892699704500236,2021-01-03 10:00:00
2021-01-03 11:00:00,829.76,53151864.3745482,28929969.5606215,0.002060836868492233,2021-01-03 11:00:00
2021-01-03 12:00:00,831.47,45899329.1004987,23572769.3458287,0.05140293696705833,2021-01-03 12:00:00
2021-01-03 13:00:00,874.21,156229065.8050751,83183687.3057817,0.043662277942370764,2021-01-03 13:00:00
2021-01-03 14:00:00,912.38,235467717.1680119,122329779.7452354,0.005852824481027641,2021-01-03 14:00:00
2021-01-03 15:00:00,917.72,180931169.1155773,91012304.9152783,0.01911258335875865,2021-01-03 15:00:00
2021-01-03 16:00:00,935.26,309149270.8003091,148896539.8765651,0.00029938199003476385,2021-01-03 16:00:00
2021-01-03 17:00:00,935.54,205758533.1132997,101276146.6804413,-0.019240224896851066,2021-01-03 17:00:00
2021-01-03 18:00:00,917.54,161117769.7514635,73724816.763779,0.004348584257906962,2021-01-03 18:00:00
2021-01-03 19:00:00,921.53,78851087.4107424,39888196.1894138,0.026955172376374126,2021-01-03 19:00:00
2021-01-03 20:00:00,946.37,138197487.9737356,71214880.6700934,0.00359267516933115,2021-01-03 20:00:00
2021-01-03 21:00:00,949.77,56679305.9770959,27867746.9909858,0.043989597481495446,2021-01-03 21:00:00
2021-01-03 22:00:00,991.55,147796416.8041078,80583925.2576589,-0.013383087085875656,2021-01-03 22:00:00
2021-01-03 23:00:00,978.28,218064484.3506365,121908270.6574866,-0.0025350615365744567,2021-01-03 23:00:00
2021-01-04 00:00:00,975.8,143669886.3154305,69924992.5266201,-0.009059233449477233,2021-01-04 00:00:00
2021-01-04 01:00:00,966.96,76651917.3368378,38675146.9428582,0.012854719947050564,2021-01-04 01:00:00
2021-01-04 02:00:00,979.39,70632066.0624933,40612622.3315663,0.04290425673123055,2021-01-04 02:00:00
2021-01-04 03:00:00,1021.41,133249907.745048,74158807.1855695,0.006148363536679691,2021-01-04 03:00:00
2021-01-04 04:00:00,1027.69,127624075.5292287,67446542.7266268,0.05496793780225562,2021-01-04 04:00:00
2021-01-04 05:00:00,1084.18,235262238.022718,121885345.1089308,0.019203453301112283,2021-01-04 05:00:00
2021-01-04 06:00:00,1105.0,394081443.2542754,204438367.4313215,-0.05492307692307696,2021-01-04 06:00:00
2021-01-04 07:00:00,1044.31,315934437.1139781,157969392.7505874,-0.02075054342101479,2021-01-04 07:00:00
2021-01-04 08:00:00,1022.64,274810884.3023621,136227654.8150073,-0.051396385824923674,2021-01-04 08:00:00
2021-01-04 09:00:00,970.08,372296551.6542519,178509811.153203,-0.00518513936994891,2021-01-04 09:00:00
2021-01-04 10:00:00,965.05,315129596.4528812,152710626.8969591,0.01217553494637591,2021-01-04 10:00:00
2021-01-04 11:00:00,976.8,182067885.3545649,92362829.8158466,0.0436936936936938,2021-01-04 11:00:00
2021-01-04 12:00:00,1019.48,234438840.4233063,118549148.3891805,-0.007415545179895733,2021-01-04 12:00:00
2021-01-04 13:00:00,1011.92,193008617.9104973,94053059.4317211,0.030960945529290962,2021-01-04 13:00:00
2021-01-04 14:00:00,1043.25,201361352.8471544,95953001.7170362,-0.0031056793673616134,2021-01-04 14:00:00
2021-01-04 15:00:00,1040.01,197078078.1154901,89383822.761408,-0.028711262391707737,2021-01-04 15:00:00
2021-01-04 16:00:00,1010.15,246341557.4879602,122896192.6475235,-0.01057268722466953,2021-01-04 16:00:00
2021-01-04 17:00:00,999.47,121210654.7796314,58770527.5125449,0.01572833601808954,2021-01-04 17:00:00
2021-01-04 18:00:00,1015.19,85843993.7100484,43737843.1253471,0.026684660014381523,2021-01-04 18:00:00
2021-01-04 19:00:00,1042.28,93429568.0979031,50166014.7310196,-0.02167363856161486,2021-01-04 19:00:00
2021-01-04 20:00:00,1019.69,78269016.7989413,40171046.0612745,-0.01323931783189003,2021-01-04 20:00:00
2021-01-04 21:00:00,1006.19,93386179.1967437,47114327.6641211,0.006489827964897277,2021-01-04 21:00:00
2021-01-04 22:00:00,1012.72,30560645.7315995,16404174.8332328,0.028349395686863232,2021-01-04 22:00:00
2021-01-04 23:00:00,1041.43,87294808.9762531,45517720.7696854,0.051467693459954056,2021-01-04 23:00:00
2021-01-05 00:00:00,1095.03,281827260.9569221,147017515.5840294,0.017798599125138148,2021-01-05 00:00:00
2021-01-05 01:00:00,1114.52,202007876.1421759,100128332.3770084,-0.03236370814341594,2021-01-05 01:00:00
2021-01-05 02:00:00,1078.45,124657535.9055152,62078968.6817937,-0.0711113171681581,2021-01-05 02:00:00
2021-01-05 03:00:00,1001.76,205092803.2682072,93568137.2367131,0.00233588883564928,2021-01-05 03:00:00
2021-01-05 04:00:00,1004.1,178163533.0298625,88857987.8857276,-0.014211731899213209,2021-01-05 04:00:00
2021-01-05 05:00:00,989.83,158340392.4893953,75977217.4697306,0.02558015012678938,2021-01-05 05:00:00
2021-01-05 06:00:00,1015.15,129829692.1177999,66589733.1399406,-0.01152539033640343,2021-01-05 06:00:00
2021-01-05 07:00:00,1003.45,61861123.0204618,32233580.0757138,0.023439134984304166,2021-01-05 07:00:00
2021-01-05 08:00:00,1026.97,108723594.4153279,56227697.8456949,0.008646795914194039,2021-01-05 08:00:00
2021-01-05 09:00:00,1035.85,95941020.1301314,48444768.054547,-0.007279046193946925,2021-01-05 09:00:00
2021-01-05 10:00:00,1028.31,69564322.0503208,31467687.4684104,0.013517324542210218,2021-01-05 10:00:00
2021-01-05 11:00:00,1042.21,60893371.0817369,30077144.3982123,-0.012684583721131126,2021-01-05 11:00:00
2021-01-05 12:00:00,1028.99,74534502.6971818,37349734.5331925,-0.005286737480442061,2021-01-05 12:00:00
2021-01-05 13:00:00,1023.55,55628499.3537635,25821382.4797159,0.02378975135557626,2021-01-05 13:00:00
2021-01-05 14:00:00,1047.9,117601274.9279434,59259268.4829487,0.00469510449470345,2021-01-05 14:00:00
2021-01-05 15:00:00,1052.82,89762300.2900891,43399183.9620472,0.01236678634524413,2021-01-05 15:00:00
2021-01-05 16:00:00,1065.84,125638275.660077,62158586.5974416,0.014908429032500337,2021-01-05 16:00:00
2021-01-05 17:00:00,1081.73,71375510.3678582,35161356.1464924,-0.00714596063712758,2021-01-05 17:00:00
2021-01-05 18:00:00,1074.0,110582518.3027619,53352446.9012928,0.02079143389199256,2021-01-05 18:00:00
2021-01-05 19:00:00,1096.33,185241878.0775015,89386263.6573975,0.0024262767597347246,2021-01-05 19:00:00
2021-01-05 20:00:00,1098.99,77860222.8629942,35964900.7856856,-0.015368656675674996,2021-01-05 20:00:00
2021-01-05 21:00:00,1082.1,72868371.9428106,35052140.4144279,0.023953423897976167,2021-01-05 21:00:00
2021-01-05 22:00:00,1108.02,81892729.6940487,45606463.7214946,-0.007635241241132906,2021-01-05 22:00:00
2021-01-05 23:00:00,1099.56,117161671.2232555,57370954.9538996,-0.016733966313798088,2021-01-05 23:00:00
2021-01-06 00:00:00,1081.16,107553418.6498717,51953286.6785223,-0.00863886936253666,2021-01-06 00:00:00
2021-01-06 01:00:00,1071.82,70150409.5544718,33939777.6811964,0.0052154279636507095,2021-01-06 01:00:00
2021-01-06 02:00:00,1077.41,52814060.7002006,26664239.5073224,-0.0017820514010451483,2021-01-06 02:00:00
2021-01-06 03:00:00,1075.49,62695049.7239691,32332994.9548603,0.040614045690801515,2021-01-06 03:00:00
2021-01-06 04:00:00,1119.17,166305526.4609348,93980509.1525222,-0.01551149512585226,2021-01-06 04:00:00
2021-01-06 05:00:00,1101.81,112942505.455483,53618329.6627725,0.010355687459725482,2021-01-06 05:00:00
2021-01-06 06:00:00,1113.22,76731915.7278859,40148455.3553871,-0.005955696088823514,2021-01-06 06:00:00
2021-01-06 07:00:00,1106.59,85476951.384003,42548594.2483418,0.003768333348394659,2021-01-06 07:00:00
2021-01-06 08:00:00,1110.76,116653607.0682776,60876339.7288893,-0.010569339911412068,2021-01-06 08:00:00
2021-01-06 09:00:00,1099.02,91674557.1990273,45080573.5934372,0.014312751360302745,2021-01-06 09:00:00
2021-01-06 10:00:00,1114.75,74300432.0769256,37984445.6952131,0.03330791657322285,2021-01-06 10:00:00
2021-01-06 11:00:00,1151.88,196558886.7199603,112020074.9022815,-0.007179567316040081,2021-01-06 11:00:00
2021-01-06 12:00:00,1143.61,113705518.8175346,53411396.7922391,-0.007537534649049826,2021-01-06 12:00:00
2021-01-06 13:00:00,1134.99,107168665.0304553,53992238.568734,-0.001436136001198296,2021-01-06 13:00:00
2021-01-06 14:00:00,1133.36,104228171.7621218,50908208.1921884,0.009290957859815263,2021-01-06 14:00:00
2021-01-06 15:00:00,1143.89,80346389.9799729,39929292.4260557,0.02551818793765115,2021-01-06 15:00:00
2021-01-06 16:00:00,1173.08,217234956.4796931,113975882.2158605,0.016341596481058485,2021-01-06 16:00:00
2021-01-06 17:00:00,1192.25,161966601.3043582,93574476.0919991,-0.0003942126231915033,2021-01-06 17:00:00
2021-01-06 18:00:00,1191.78,101534688.5019965,48779039.7768211,-0.026011512191847497,2021-01-06 18:00:00
2021-01-06 19:00:00,1160.78,129038897.5862938,59471894.3454571,0.03134099484829167,2021-01-06 19:00:00
2021-01-06 20:00:00,1197.16,241927315.1812647,121576665.3984758,-0.013281432724113862,2021-01-06 20:00:00
2021-01-06 21:00:00,1181.26,137443178.3903897,71560237.9619973,-0.0027851616070975194,2021-01-06 21:00:00
2021-01-06 22:00:00,1177.97,36181615.1388273,17665573.4585085,0.02584955474248085,2021-01-06 22:00:00
2021-01-06 23:00:00,1208.42,80628802.3945945,45246954.1414966,-0.007133281474983932,2021-01-06 23:00:00
2021-01-07 00:00:00,1199.8,115233154.0296086,58229454.4830803,0.0002667111185197246,2021-01-07 00:00:00
2021-01-07 01:00:00,1200.12,64402023.4565636,30752601.7517554,-0.00299136752991358,2021-01-07 01:00:00
2021-01-07 02:00:00,1196.53,66910493.7349194,32849772.558364,0.01390688073011126,2021-01-07 02:00:00
2021-01-07 03:00:00,1213.17,86716810.6959711,46649008.1229215,-0.0022667886611109633,2021-01-07 03:00:00
2021-01-07 04:00:00,1210.42,67485345.7719442,34473037.8587203,-0.0026024024718693806,2021-01-07 04:00:00
2021-01-07 05:00:00,1207.27,64730906.1152127,32176725.6913348,-0.007090377463202069,2021-01-07 05:00:00
2021-01-07 06:00:00,1198.71,73472347.3480934,34521181.4710482,-0.010427876634048316,2021-01-07 06:00:00
2021-01-07 07:00:00,1186.21,63194683.2211213,29360691.9152958,0.008059281240252458,2021-01-07 07:00:00
2021-01-07 08:00:00,1195.77,104598930.7265947,51184172.0115442,0.007685424454535683,2021-01-07 08:00:00
2021-01-07 09:00:00,1204.96,58082885.9020251,28757762.8822532,-0.017801420794051337,2021-01-07 09:00:00
2021-01-07 10:00:00,1183.51,57025761.8807025,27071361.2106689,0.014879468699039222,2021-01-07 10:00:00
2021-01-07 11:00:00,1201.12,64573030.008749,33779847.3777424,0.021713067803383668,2021-01-07 11:00:00
2021-01-07 12:00:00,1227.2,113110658.4022097,59739672.5312575,-0.007488591916558041,2021-01-07 12:00:00
2021-01-07 13:00:00,1218.01,103265173.9502571,50256633.1354602,0.005328363478132481,2021-01-07 13:00:00
2021-01-07 14:00:00,1224.5,75520023.9248939,36988485.855352,0.020685994283380804,2021-01-07 14:00:00
2021-01-07 15:00:00,1249.83,100334324.8227427,56707077.4669566,0.011313538641255283,2021-01-07 15:00:00
2021-01-07 16:00:00,1263.97,189429718.5162389,99573715.7983402,0.005158350277300938,2021-01-07 16:00:00
2021-01-07 17:00:00,1270.49,81868620.207566,41731456.886612,-0.03759179529158041,2021-01-07 17:00:00
2021-01-07 18:00:00,1222.73,314931094.5802767,138103045.504617,0.009331577699083216,2021-01-07 18:00:00
2021-01-07 19:00:00,1234.14,213508997.9775383,102411326.99507,0.00695220963585963,2021-01-07 19:00:00
2021-01-07 20:00:00,1242.72,80830321.2395162,42622024.4357138,0.009221707222865971,2021-01-07 20:00:00
2021-01-07 21:00:00,1254.18,89797360.8258602,45794847.7751559,-0.006944776666826136,2021-01-07 21:00:00
2021-01-07 22:00:00,1245.47,38386892.0764667,18599984.532088,-0.016539940745260884,2021-01-07 22:00:00
2021-01-07 23:00:00,1224.87,118810331.9534623,57412137.9000322,-0.03421587597051101,2021-01-07 23:00:00
2021-01-08 00:00:00,1182.96,88124665.5370358,39380258.8100706,0.0013187259078919489,2021-01-08 00:00:00
2021-01-08 01:00:00,1184.52,113279104.6035772,54596802.9590336,-0.06178029919292205,2021-01-08 01:00:00
2021-01-08 02:00:00,1111.34,222441857.6795421,93944665.8216791,0.0348768153760326,2021-01-08 02:00:00
2021-01-08 03:00:00,1150.1,101365259.9665088,49817563.4480138,0.016459438309712304,2021-01-08 03:00:00
2021-01-08 04:00:00,1169.03,90851598.4442795,45617562.8229333,-0.01788662395319207,2021-01-08 04:00:00
2021-01-08 05:00:00,1148.12,79666747.7708721,38473560.8129392,0.023595094589415888,2021-01-08 05:00:00
2021-01-08 06:00:00,1175.21,105411233.2175017,56322157.3662754,0.0282587792820006,2021-01-08 06:00:00
2021-01-08 07:00:00,1208.42,94621691.7306642,46718875.3406326,-0.006976051372867054,2021-01-08 07:00:00
2021-01-08 08:00:00,1199.99,67043689.3105699,31241989.5526289,0.01804181701514196,2021-01-08 08:00:00
2021-01-08 09:00:00,1221.64,74943929.0192567,42952571.7590047,0.024287024000523738,2021-01-08 09:00:00
2021-01-08 10:00:00,1251.31,167801701.0989688,95610237.2005476,0.0032925494082203244,2021-01-08 10:00:00
2021-01-08 11:00:00,1255.43,109542145.7565418,52973833.0386132,-0.004404865265287605,2021-01-08 11:00:00
2021-01-08 12:00:00,1249.9,122707021.7554899,58533824.5095226,8.000640051197827e-05,2021-01-08 12:00:00
2021-01-08 13:00:00,1250.0,89202675.1013631,42783125.8184081,0.005600000000000049,2021-01-08 13:00:00
2021-01-08 14:00:00,1257.0,62071302.3493487,31990410.5859205,-0.03200477326968976,2021-01-08 14:00:00
2021-01-08 15:00:00,1216.77,234901082.266039,109119188.6924459,0.008588311677638405,2021-01-08 15:00:00
2021-01-08 16:00:00,1227.22,102893873.3846685,52002315.5768522,-0.009615227913495561,2021-01-08 16:00:00
2021-01-08 17:00:00,1215.42,61792247.350253,29619139.7271076,-0.02678086587352535,2021-01-08 17:00:00
2021-01-08 18:00:00,1182.87,118959720.3609653,54904108.5115817,0.0015893547050818135,2021-01-08 18:00:00
2021-01-08 19:00:00,1184.75,63726005.4926391,31810299.6520241,-0.03279172821270304,2021-01-08 19:00:00
2021-01-08 20:00:00,1145.9,163528253.3723028,77295234.4310144,0.04165284928876867,2021-01-08 20:00:00
2021-01-08 21:00:00,1193.63,94279864.9373416,49121188.680757,0.01922706366294391,2021-01-08 21:00:00
2021-01-08 22:00:00,1216.58,59912325.745168,33302546.036709,0.00028769172598597237,2021-01-08 22:00:00
2021-01-08 23:00:00,1216.93,54359456.3292279,28487836.2651243,-0.015613059091319936,2021-01-08 23:00:00
2021-01-09 00:00:00,1197.93,96646574.7489301,47367392.9082199,0.00028382292788387,2021-01-09 00:00:00
2021-01-09 01:00:00,1198.27,76606854.3145265,37209624.8825202,0.001310222237058456,2021-01-09 01:00:00
2021-01-09 02:00:00,1199.84,62971828.7795576,30345036.026201,0.02224463261768239,2021-01-09 02:00:00
2021-01-09 03:00:00,1226.53,71769159.6366053,38895612.5021118,-0.006008821635019035,2021-01-09 03:00:00
2021-01-09 04:00:00,1219.16,47664588.7042388,22952104.8529106,-0.027584566422782952,2021-01-09 04:00:00
2021-01-09 05:00:00,1185.53,64715432.9209386,30825177.0488572,-0.004833281317216831,2021-01-09 05:00:00
2021-01-09 06:00:00,1179.8,68129964.8532314,31521952.9478318,0.014146465502627548,2021-01-09 06:00:00
2021-01-09 07:00:00,1196.49,52962586.8939107,28595666.9437197,0.009628162374946792,2021-01-09 07:00:00
2021-01-09 08:00:00,1208.01,54320689.0874708,28228921.3842478,0.0029304393175553223,2021-01-09 08:00:00
2021-01-09 09:00:00,1211.55,64456601.2212349,31267033.9809438,0.005802484420783349,2021-01-09 09:00:00
2021-01-09 10:00:00,1218.58,63830003.1956291,30998755.9492221,0.0016904922122471522,2021-01-09 10:00:00
2021-01-09 11:00:00,1220.64,80546909.2989085,42036972.0496211,0.002744461921614816,2021-01-09 11:00:00
2021-01-09 12:00:00,1223.99,46354278.5906163,21735525.30152,-0.002124200361113937,2021-01-09 12:00:00
2021-01-09 13:00:00,1221.39,46405243.9744776,22422455.2249756,0.0014573559632877764,2021-01-09 13:00:00
2021-01-09 14:00:00,1223.17,67379571.1707613,34424271.4080777,-0.002632504067300534,2021-01-09 14:00:00
2021-01-09 15:00:00,1219.95,62666843.9421447,30341163.8416361,-0.015631788188040452,2021-01-09 15:00:00
2021-01-09 16:00:00,1200.88,86306314.1251636,39956625.7118492,0.0180201185797082,2021-01-09 16:00:00
2021-01-09 17:00:00,1222.52,60050591.6856529,34950054.0046884,0.0017750220855283771,2021-01-09 17:00:00
2021-01-09 18:00:00,1224.69,45432563.6319081,25331488.1456057,0.0038622018633287514,2021-01-09 18:00:00
2021-01-09 19:00:00,1229.42,44291180.4241452,23667756.1961607,0.033934700915879024,2021-01-09 19:00:00
2021-01-09 20:00:00,1271.14,146497155.3026514,86889436.1699381,0.013232216750318493,2021-01-09 20:00:00
2021-01-09 21:00:00,1287.96,178504996.0413342,97679134.4210509,-0.001048169197801263,2021-01-09 21:00:00
2021-01-09 22:00:00,1286.61,108919865.4127336,60481399.1321647,-0.00824647717645588,2021-01-09 22:00:00
2021-01-09 23:00:00,1276.0,82707578.4596983,40209569.734256,0.01090125391849539,2021-01-09 23:00:00
2021-01-10 00:00:00,1289.91,82909363.7411552,37802029.1024578,0.025994061601196883,2021-01-10 00:00:00
2021-01-10 01:00:00,1323.44,140701441.5254726,77715933.6689834,0.011001632110258175,2021-01-10 01:00:00
2021-01-10 02:00:00,1338.0,90013668.6259618,50672637.9649178,-0.02020179372197306,2021-01-10 02:00:00
2021-01-10 03:00:00,1310.97,104463628.9066017,57144265.1609718,0.005713326773305161,2021-01-10 03:00:00
2021-01-10 04:00:00,1318.46,55954917.4244947,28017851.8415517,-0.0022147050346617014,2021-01-10 04:00:00
2021-01-10 05:00:00,1315.54,58940944.7135094,26560280.2376804,0.0066968697265001875,2021-01-10 05:00:00
2021-01-10 06:00:00,1324.35,53406654.0181196,27191167.9290989,0.015366028617812555,2021-01-10 06:00:00
2021-01-10 07:00:00,1344.7,76737940.0027752,42701349.7256053,-0.011816762103071365,2021-01-10 07:00:00
2021-01-10 08:00:00,1328.81,85214435.7215544,44293615.728362,0.0021221995620142042,2021-01-10 08:00:00
2021-01-10 09:00:00,1331.63,52875202.6395652,28148638.123524,-0.009912663427528723,2021-01-10 09:00:00
2021-01-10 10:00:00,1318.43,128046767.8242801,59219472.5563655,-0.04486396699104245,2021-01-10 10:00:00
2021-01-10 11:00:00,1259.28,179316526.2011879,84068960.6850145,0.02465694682675812,2021-01-10 11:00:00
2021-01-10 12:00:00,1290.33,142433074.4454958,70784862.877921,0.014980663861182908,2021-01-10 12:00:00
2021-01-10 13:00:00,1309.66,103194706.3489623,60455544.6481693,-0.010674526212910207,2021-01-10 13:00:00
2021-01-10 14:00:00,1295.68,80517549.2493227,36429500.4674854,0.00578846628797236,2021-01-10 14:00:00
2021-01-10 15:00:00,1303.18,72415006.0293881,37593237.8101001,-0.004442977946254478,2021-01-10 15:00:00
2021-01-10 16:00:00,1297.39,87880831.0444039,44760044.5534459,0.002512737110660579,2021-01-10 16:00:00
2021-01-10 17:00:00,1300.65,199361899.2783166,98078520.0194104,-0.013047322492599878,2021-01-10 17:00:00
2021-01-10 18:00:00,1283.68,112150360.9074074,54857070.0010221,-0.015977502181228953,2021-01-10 18:00:00
2021-01-10 19:00:00,1263.17,67942909.9420436,35003994.9592309,-0.0038237133560804493,2021-01-10 19:00:00
2021-01-10 20:00:00,1258.34,295371615.2807519,135966715.4760278,0.009742994739100785,2021-01-10 20:00:00
2021-01-10 21:00:00,1270.6,122535363.2860081,64761919.7424917,0.0019518337793169582,2021-01-10 21:00:00
2021-01-10 22:00:00,1273.08,60177662.4523001,28554511.2145394,-0.014790900807490459,2021-01-10 22:00:00
2021-01-10 23:00:00,1254.25,65229382.7986838,35421450.6009098,-0.02826390273071555,2021-01-10 23:00:00
2021-01-11 00:00:00,1218.8,126337282.4486268,62100322.4037903,-0.00883656055136195,2021-01-11 00:00:00
2021-01-11 01:00:00,1208.03,99354383.786338,47824752.350913,-0.018145244737299615,2021-01-11 01:00:00
2021-01-11 02:00:00,1186.11,136749098.2765317,64923603.1134548,-0.06910826145972959,2021-01-11 02:00:00
2021-01-11 03:00:00,1104.14,366416135.6347431,157497805.5359168,0.009020595214374705,2021-01-11 03:00:00
2021-01-11 04:00:00,1114.1,229057846.4283351,118563291.0016406,-0.017879903060766367,2021-01-11 04:00:00
2021-01-11 05:00:00,1094.18,136593721.1149744,65852805.1248717,0.0,2021-01-11 05:00:00
2021-01-11 05:00:00,1094.18,136593721.1149744,65852805.1248717,-0.06073040998738788,2021-01-11 05:00:00
2021-01-11 06:00:00,1027.73,229671829.1230839,106015897.9080267,0.04291983303007596,2021-01-11 06:00:00
2021-01-11 07:00:00,1071.84,180485663.3913969,90918406.6640182,0.0343801313628902,2021-01-11 07:00:00
2021-01-11 08:00:00,1108.69,150150089.7082285,73746813.161522,0.0237938467921599,2021-01-11 08:00:00
2021-01-11 09:00:00,1135.07,107636433.0503919,52888878.0317252,-0.020254257446677304,2021-01-11 09:00:00
2021-01-11 10:00:00,1112.08,137494875.4992828,65869205.5964199,-0.03975433422055974,2021-01-11 10:00:00
2021-01-11 11:00:00,1067.87,161382390.056179,78277934.063308,0.005422008296890324,2021-01-11 11:00:00
