beta0,beta1,rho,eta,psi,N,mu_EI,mu_IR,loglik,loglik.se
0.4852933621453979,0.183201629270847,0.9947031408553467,0.4599378041782919,0.6652434935929175,9987000.000000006,0.3299999999999994,0.1400000000000001,-1198.0353339764245,0.049329461538902795
0.4700847718660806,0.21842487425048637,0.9724433666337746,0.3773487323550187,0.5860093435795863,9987000.000000007,0.3299999999999998,0.14000000000000046,-1198.5597995762591,0.4325436255389263
0.733571081214928,0.31086169728805235,0.9942801183902157,0.2699955944564389,0.7249927881391116,9986999.999999996,0.33000000000000057,0.13999999999999985,-1198.9512520148676,0.591867331598204
0.7689845053683306,0.3315890334444752,0.9973694684988039,0.29142911842313335,0.6879436839542867,9987000.000000004,0.3300000000000001,0.1400000000000001,-1198.9663364367623,0.0154166811952711
0.8508512777665778,0.3834716169295455,0.9619481627598911,0.23477671391108462,0.5193567369653349,9987000.000000004,0.33000000000000057,0.1399999999999999,-1199.123240278014,0.6339293162067567
0.7315209343484014,0.2987913266332614,0.9925145584196747,0.30155924195899936,0.8049739627294846,9987000.000000007,0.33000000000000007,0.14000000000000032,-1199.315143353091,0.03163886200274327
0.7688734052856657,0.30737307037220996,0.9791545099131992,0.2939534926509622,0.5603017450384461,9986999.999999989,0.33000000000000096,0.1400000000000006,-1200.0989686513574,0.2281701390389869
0.7796960504283731,0.32020726768380703,0.988078359056535,0.28792326466791573,0.4856984298758143,9987000,0.32999999999999907,0.13999999999999937,-1200.2547770444023,0.14234324996660136
0.7068212801507525,0.28415877377635024,0.9910058926202593,0.30706407154420357,0.8712523282955145,9986999.999999983,0.33000000000000124,0.14000000000000054,-1200.684376672323,0.06610580148382794
0.6488066340718562,0.2492239471035412,0.9690305064509644,0.34716037477858847,0.5369339748186772,9987000.000000022,0.3299999999999998,0.13999999999999999,-1200.8168889061549,0.23245995574561276
0.982931933442605,0.42949056981969697,0.9723875259139675,0.21531409805570703,0.5969255780544149,9987000,0.32999999999999896,0.13999999999999937,-1200.9495095877837,1.7863738898545842
0.8450805480559608,0.3422768636073253,0.9993223987904538,0.2624125289873391,0.6386224040190014,9986999.99999998,0.3300000000000003,0.1400000000000005,-1201.6621281867197,0.4084573224484824
0.6005917461499807,0.3211714821988212,0.9894966556684746,0.3278671455816241,0.655439519154408,9987000.000000015,0.33000000000000046,0.14000000000000004,-1201.7830378291226,0.02036063311413276
0.696447297449017,0.2951270476251327,0.9622170685474802,0.321760010761623,0.7204597249005179,9986999.999999985,0.33,0.1400000000000008,-1201.800504370992,0.019529439598754597
0.5365705395625973,0.19560539908427052,0.9937374948602835,0.41121414157389397,0.6885830031186778,9987000.00000001,0.32999999999999957,0.1399999999999998,-1202.4085526589556,0.257318217785467
0.7003212635830379,0.2683582854255182,0.9325415152459614,0.31936297981657946,0.6568293037689971,9986999.99999999,0.3299999999999993,0.14000000000000076,-1202.6344299165344,0.18364501702666428
0.36110556063028487,0.1946074724344435,0.934560728569896,0.4422627415164298,0.6205518577532597,9987000.000000019,0.3299999999999995,0.1400000000000001,-1203.588366905709,0.5019729989143816
0.7837569340002893,0.3069435437721995,0.9900216410291192,0.28752721078288423,0.6618986201399106,9986999.999999989,0.33000000000000057,0.13999999999999949,-1204.401227771586,0.2243267532755657
0.5049648224556509,0.2529280976020259,0.9362995341003645,0.3392964954700067,0.5471798262877722,9986999.999999983,0.3300000000000005,0.14000000000000018,-1204.5407562538119,0.3999533631185309
1.1045112454729957,0.4858108141392192,0.9393781326116925,0.20243687607217756,0.6207107973772145,9987000.000000004,0.32999999999999985,0.13999999999999985,-1204.8022019057319,0.4739052593058568
0.6365537413012974,0.25755916027110615,0.9910155130768492,0.3605113975638681,0.5949595130567477,9987000.000000011,0.3299999999999994,0.13999999999999954,-1205.4548871034888,0.02751100465257218
1.0265520619013695,0.43729787354551214,0.9696595764404522,0.22530968120955633,0.7264286834087855,9987000.00000001,0.32999999999999985,0.14000000000000035,-1206.2085692637163,0.25400920596167864
0.6425266890425122,0.25466242020032065,0.9994427742157164,0.3578770766684272,0.6580444653436469,9987000.000000015,0.32999999999999957,0.14000000000000037,-1206.3979143037725,0.02629011305830715
0.7334513931011113,0.2822869270133701,0.9821379271489172,0.3103355944980321,0.5680168932890736,9987000.000000028,0.3299999999999995,0.1399999999999996,-1206.9059308670276,0.356267185942061
0.9031104289541525,0.3705375083511472,0.9859327308456338,0.2559989189601328,0.5442138241987592,9987000.000000013,0.33000000000000007,0.14,-1207.8314342806698,0.3914862564198853
0.6463083241929124,0.24747940292955312,0.968679015819372,0.35956767223885056,0.6974149923371777,9986999.999999996,0.33000000000000135,0.1400000000000002,-1207.932327415093,0.036259809546267126
0.446267112356766,0.17911822892647436,0.9853645032027578,0.4366709169011693,0.5816567528784048,9986999.999999976,0.3299999999999998,0.14000000000000096,-1208.1740397867075,0.517177956221985
0.4564735053571248,0.26635379207913695,0.9952812394322998,0.3367527446023048,0.6424174212180168,9987000.000000019,0.32999999999999985,0.13999999999999954,-1208.3840019086344,0.3693300458917072
0.45029527975555905,0.29069533208808856,0.9920630996867321,0.32523178195615066,0.7198927270999617,9986999.999999963,0.330000000000001,0.14000000000000104,-1208.9427790495329,0.26093231989721355
0.9602387047630853,0.40734742609912405,0.9607952462395853,0.22476017866184647,0.5973480289973067,9987000,0.33000000000000024,0.14000000000000018,-1209.2407405724618,0.5068519334234688
0.8895001480656557,0.3753107103061277,0.9695443995810085,0.24013122356680833,0.5365126364341067,9987000.000000004,0.33000000000000057,0.14000000000000004,-1209.6994044792712,0.7747542756126234
0.5511496210754991,0.2300541935752576,0.9875678096015158,0.39991078195972923,0.7718931127909904,9986999.99999999,0.3299999999999999,0.1400000000000002,-1209.716013519827,0.017403281457758577
0.8254233206274465,0.3307443451502889,0.9893003581820748,0.28630985648650603,0.5922789663392952,9987000.000000013,0.3299999999999996,0.14000000000000004,-1209.7807220294974,0.06272906245218711
0.5587562312651566,0.24525433898894639,0.9510420015819867,0.3909203883154278,0.7224924169705087,9987000.00000001,0.3300000000000003,0.14000000000000032,-1210.09706332031,0.014035834158481177
0.6086380055144603,0.22692254247980612,0.9662387391407494,0.35372885628895034,0.6596244281893766,9987000.000000024,0.32999999999999935,0.1400000000000002,-1210.5225130932695,1.972842375355977
0.8704903693133668,0.3445402878680951,0.9716258195971972,0.2672422229758233,0.5800508368749737,9986999.999999981,0.3300000000000007,0.14000000000000007,-1212.618701612218,0.22275752059119133
0.8026480112751486,0.32371852188872136,0.9975542255643366,0.29452643183327804,0.5175857346832516,9987000,0.32999999999999907,0.13999999999999874,-1213.0112204390498,0.07391906012303533
0.3698458772674758,0.20969883521444047,0.9835979639239901,0.41646451768845555,0.6337410595194068,9987000.000000015,0.3299999999999994,0.13999999999999985,-1213.4407989178812,0.28197302710858707
0.5269213471165575,0.19126798711756743,0.9891277962462252,0.4439902144384509,0.7014099078816673,9986999.999999996,0.33000000000000057,0.13999999999999982,-1213.588743765758,0.020587919731158543
0.7232424784562425,0.3260650754117028,0.9427659971231086,0.2660962586196771,0.48303207437415424,9986999.999999994,0.3299999999999999,0.14000000000000062,-1213.6278022607332,1.8670428086282624
0.5445653664367355,0.21253135617451122,0.97028755894656,0.428427500363376,0.5257159792820325,9986999.999999993,0.3300000000000008,0.14000000000000062,-1214.108517123721,0.016082163395735108
0.5048238614801485,0.24840437657947845,0.959079075764284,0.33107626325477113,0.7276216991510582,9986999.999999983,0.33000000000000035,0.1400000000000003,-1214.2062800054537,1.567734710726979
0.5590324172960914,0.20319566388963697,0.9607844047939906,0.42430013413871626,0.5123596580436364,9986999.999999989,0.3299999999999999,0.14000000000000032,-1214.462006126049,0.07931269041719086
0.5799040109972843,0.3297120073128223,0.9952770474800645,0.27591271032466724,0.53375431660753,9987000.000000019,0.3299999999999995,0.13999999999999985,-1214.7235430915218,2.511370830547843
0.9128990095880647,0.3683063202821521,0.9713668258948929,0.2424578938311249,0.6347040918427277,9987000.00000002,0.3299999999999992,0.1399999999999995,-1215.1509979765665,1.3760528634911557
0.6683191002768069,0.25315752056072466,0.9998430078433819,0.3561137580088466,0.6414645059064596,9987000,0.3299999999999995,0.13999999999999976,-1215.3002624086253,0.03851949308903617
0.7979542303281046,0.3013738147162875,0.9534528147882031,0.2839688210525428,0.789070790645357,9987000,0.3299999999999998,0.1399999999999996,-1217.21026652759,0.2550944323185084
0.8766618910523131,0.3573112763441687,0.9798318924954919,0.25287027041188853,0.508932785647253,9987000.000000024,0.3299999999999999,0.1399999999999998,-1217.5097003254953,0.8693304394579978
0.9888090839496624,0.4059058700011711,0.9878461889155693,0.23422205066842394,0.5553986103632406,9987000.000000019,0.3299999999999995,0.13999999999999999,-1217.867127948594,2.225390420520207
0.7951599376948081,0.2962162296552529,0.8434513311376858,0.30271017491290464,0.5938849566808686,9986999.999999998,0.32999999999999985,0.13999999999999982,-1217.908929158021,0.8997370339457601
0.41137383966263896,0.26025350977692197,0.999936039860372,0.3530261564056743,0.7258782282688918,9987000.000000006,0.3299999999999993,0.13999999999999926,-1218.0291821545636,0.22171189370517694
0.6937789749135918,0.26409068513545264,0.9713254735950148,0.34525432370426684,0.7290742476270465,9987000.000000035,0.33000000000000007,0.13999999999999904,-1218.5680025170807,0.025324794565679605
0.7624500598329228,0.28476653245959027,0.9487529494389199,0.3198769740481768,0.610758541036603,9987000.000000004,0.32999999999999957,0.14,-1219.0753133107419,0.22094745289838552
0.44039223141661976,0.17532927168684515,0.9707857150913918,0.4502923100657739,0.4683908341455544,9986999.999999981,0.33000000000000074,0.13999999999999962,-1219.5369525590597,0.9685556350547782
0.3829236006884935,0.23044715447100328,0.9927567316997628,0.39228397991277647,0.6169543671923653,9986999.999999981,0.3299999999999987,0.1400000000000002,-1220.64829270596,0.7736660693811248
0.6112971057483033,0.21798234953572718,0.9891085052758405,0.3935826729268408,0.5641619270736236,9986999.999999998,0.3299999999999997,0.1399999999999999,-1220.9648546702163,0.1098641955544321
0.6621116208744787,0.34847608291749765,0.9977491751705225,0.2514924768679379,0.5855734738059719,9987000.00000001,0.32999999999999896,0.13999999999999904,-1221.1120868385483,1.1685766776208504
0.5068361818176567,0.2011924325511348,0.9414768030561883,0.39661365915871233,0.4870925223413216,9987000.000000013,0.32999999999999907,0.13999999999999896,-1222.6974754210453,0.7807916767871097
0.5439903536424987,0.18668299735384813,0.9506092031913504,0.4514751141280961,0.6037097426893239,9987000.000000007,0.3299999999999999,0.1399999999999996,-1223.695441660469,0.06876629864442227
0.5107280652437545,0.20693740578162287,0.9906238951167828,0.44427294207846707,0.7720268914206307,9986999.999999993,0.3300000000000003,0.14000000000000032,-1224.511990996457,0.012966830319177104
0.7665033226621362,0.28247769331666994,0.9762954161201338,0.31566944029057786,0.5614349076127171,9987000.000000006,0.3299999999999989,0.13999999999999985,-1224.6179796133756,0.35757849240798895
0.6422819801169474,0.31474304784413437,0.9547120061076976,0.27118432761283384,0.5565611474838753,9986999.999999978,0.33000000000000124,0.1400000000000007,-1224.9141537570626,6.130430314841811
0.5337689246200504,0.2912629438011412,0.9996387245421171,0.2996816648571921,0.5876681377222566,9987000.000000024,0.3299999999999993,0.13999999999999943,-1225.564422213256,1.278150712247467
0.5437563326053986,0.1982562879641499,0.9702282365054257,0.39380495330072646,0.5711796418109589,9986999.999999987,0.33000000000000024,0.1400000000000005,-1225.9886131019896,4.304215563584188
0.5638097686745841,0.3399469872487919,0.9832148004182537,0.26890058453888,0.6504472916583605,9986999.999999993,0.3299999999999997,0.13999999999999976,-1226.0099512605027,1.2509503082392168
0.633956640940102,0.2738013454879155,0.993810279504841,0.29963929164400227,0.576184862017631,9987000.000000028,0.3299999999999997,0.13999999999999993,-1226.2774266706288,0.8088273299450841
0.3137800595568795,0.17337699187519368,0.9881142882211812,0.48538850809589673,0.6871145449848213,9986999.999999981,0.3300000000000003,0.1399999999999993,-1226.8083041607265,0.20787077367152934
0.6231983546685107,0.2743587711063201,0.9793624048183385,0.2950588341032131,0.653844870802876,9987000.000000007,0.3300000000000001,0.13999999999999943,-1227.0935627796664,1.2669109296991794
1.0681521850845308,0.46400169782699796,0.9923971314960328,0.19499060604509424,0.6791497776530214,9987000.000000004,0.33000000000000007,0.13999999999999949,-1227.9655164394414,0.7620097352932397
0.663066103661829,0.27013874590292336,0.9577483024029054,0.29673337246963094,0.6817342692779362,9987000.000000004,0.3299999999999991,0.13999999999999943,-1228.182050686736,3.6084471522102057
0.3617138844809745,0.1781472860774315,0.9873449490665256,0.4564698817329835,0.5955688084297169,9986999.999999993,0.33000000000000046,0.13999999999999962,-1228.7106180099552,0.7265146351788698
0.7786733333262293,0.31360762855847435,0.9927497616968795,0.31639609008641817,0.6461509145430845,9987000.000000028,0.3300000000000008,0.14,-1229.1270127664359,0.011125603324987896
0.7111366774240042,0.41372741475905506,0.9641141825075763,0.22006791096279077,0.6544923259695679,9987000.000000017,0.33,0.14000000000000035,-1230.887872415255,1.633413434304902
0.6414519294784996,0.27940445696217475,0.9177373331073032,0.30397587706820506,0.4361666374087893,9987000.000000026,0.3299999999999992,0.13999999999999949,-1231.1731667251438,5.162716422221959
0.7141901222304755,0.26293345173890714,0.9780467504167387,0.34095764739674816,0.4818759059963874,9987000.00000002,0.3299999999999995,0.13999999999999957,-1231.3816158103364,0.3629385006111884
0.9811641402677783,0.38014146136624205,0.9953034186966483,0.24228026523571397,0.683329856417464,9986999.999999989,0.33000000000000035,0.1400000000000004,-1232.0239576778413,0.3443207034450588
0.6585045837519863,0.25418990419778287,0.9891432937156291,0.32208984377794003,0.5167031353086491,9987000,0.33000000000000007,0.13999999999999976,-1232.374546428304,1.0467112260580014
0.5488046706913253,0.2983357558275578,0.9716489124681376,0.29598331280216406,0.5279380644877851,9987000.000000006,0.3299999999999995,0.14000000000000018,-1233.1419836677105,0.47472139010084197
0.44136710393418443,0.24664857549418284,0.9827578433235018,0.3520126685728166,0.6017719316691604,9986999.999999983,0.3300000000000009,0.13999999999999982,-1233.2237701953527,2.1069496645613244
0.6674213308567785,0.22965578000307293,0.9793229753411086,0.36703169104990513,0.570725423020565,9986999.999999983,0.3300000000000003,0.13999999999999999,-1234.130064358003,0.31373938547346997
0.43032652637279295,0.2892095227893089,0.9958084477841466,0.32977804796409715,0.7040792765820749,9986999.99999999,0.3299999999999999,0.1400000000000005,-1235.015524913753,0.18310073860034795
0.7534430077686459,0.3712540222122268,0.9751999907828566,0.23375466355431698,0.5541085903522596,9987000.00000001,0.32999999999999985,0.14000000000000004,-1235.1141258356838,4.782866712244525
0.9967281344468495,0.3928563894309762,0.9772280493466335,0.22998455702546797,0.6635113314220951,9986999.99999998,0.3299999999999997,0.1399999999999999,-1235.2372746502056,1.1177996851858798
0.5159041865274971,0.25070698736597585,0.9619559067278118,0.33464886235842217,0.5101599123116685,9986999.999999966,0.33000000000000046,0.14000000000000093,-1235.2992366369917,1.6498130874562271
0.5617316289925919,0.21199603574234352,0.9288426084810107,0.37144659494306154,0.5467773257648432,9987000.000000007,0.3299999999999999,0.13999999999999974,-1235.632829138272,1.1139137546065057
0.5597993493128526,0.3462436454378876,0.988950900028174,0.2763775378890266,0.5060590891150267,9986999.999999966,0.3300000000000008,0.14000000000000107,-1235.7375909487607,0.18717457284430786
0.43667840790619983,0.2683621404632134,0.9210117318285882,0.3497256981831743,0.5459964871356118,9986999.999999993,0.33000000000000046,0.13999999999999985,-1236.3840187975943,0.44437357385180487
0.7754034880585692,0.2776929087514892,0.9865855983677579,0.3218788176654993,0.5834032013810746,9986999.999999996,0.32999999999999935,0.13999999999999935,-1236.4127486635966,0.17557967022278265
0.7345666561633,0.26205941622971485,0.9938234372398699,0.3242452396571723,0.5510955940993002,9987000.000000007,0.32999999999999985,0.1399999999999994,-1236.506960371844,1.1866769002076347
0.9020536718468897,0.37394911517990104,0.9967932933490499,0.22926381117189748,0.6326101944132156,9987000.00000002,0.3300000000000001,0.13999999999999943,-1239.8919204597187,0.6845597170509781
0.3635868445338234,0.17983236383108045,0.9907173664652208,0.4491874446721979,0.6099995775322955,9987000.000000013,0.3299999999999997,0.13999999999999982,-1241.531546547489,1.0707077513571939
0.6199903513599853,0.30602690878517297,0.9981534108959697,0.2754433319763021,0.5719650508895505,9987000.000000002,0.3299999999999995,0.13999999999999937,-1243.9217094133592,1.5572427843423826
0.6716342245323129,0.22376506413269415,0.9973898722742778,0.36484724718088024,0.5848369756802094,9987000,0.32999999999999907,0.13999999999999949,-1248.5473645657876,0.7851077477264594
0.3126265424749839,0.1918859591505809,0.9933816590598309,0.46750919359877713,0.606250398638877,9986999.999999966,0.3299999999999995,0.1400000000000001,-1249.362426080046,0.41257604683004095
0.4941808237885617,0.3082882576350996,0.9988004414841442,0.2975869910395389,0.6253851048873276,9987000.000000002,0.33000000000000007,0.14000000000000035,-1250.2975901188738,0.28052352687521526
0.9334805653615276,0.34880282821235375,0.9179715860244488,0.25338412840190927,0.6176019229985942,9987000.00000001,0.3299999999999995,0.13999999999999976,-1250.9377018642695,1.018840634212916
0.9078145328789424,0.3238481558097545,0.9493473639358794,0.28734676182292596,0.6709167733643213,9987000.000000026,0.3299999999999996,0.1399999999999999,-1251.7848213083716,0.3439224290906853
0.7367541367220624,0.2455939655364224,0.9881182295186064,0.3553120801395646,0.6305350819375573,9987000.000000007,0.3300000000000005,0.14000000000000062,-1253.436043738602,0.21635184443651898
0.5445912019145784,0.23585698681454095,0.973441444776801,0.33284319536393303,0.6464366482107797,9986999.999999981,0.32999999999999957,0.13999999999999935,-1253.7776033867656,13.069892842894571
0.8073097035008754,0.29395647038320366,0.9762568732973265,0.2938410297300342,0.49993779278781014,9986999.999999998,0.32999999999999985,0.14000000000000004,-1254.5461647630075,1.8382638066149923
0.53289646933784,0.3697564490351482,0.9769135014875531,0.264205147347182,0.6824067839420592,9986999.999999993,0.3300000000000001,0.13999999999999937,-1256.6351205713024,0.3409045046775021
0.4426164515702977,0.20508202612014084,0.978362210489951,0.392691568682476,0.5086330945707626,9987000.000000011,0.3299999999999997,0.13999999999999962,-1257.44647616485,10.908164975308901
0.7887274583183068,0.2775681126425419,0.984761662621526,0.31301352800656757,0.5136914148710189,9987000.000000011,0.32999999999999985,0.13999999999999999,-1258.3292644492026,1.0389670131719941
0.8479760448852517,0.2890456463148711,0.8625343591864056,0.32059896587794523,0.640583602276097,9987000.000000013,0.3299999999999985,0.1399999999999995,-1258.3745015081995,0.37047802554721654
0.6237709404246357,0.20219934023746383,0.9926523638867059,0.4278334410934579,0.5831213855315329,9986999.999999968,0.3300000000000003,0.1399999999999994,-1258.5079255751455,0.09532431892493885
0.3744915514569767,0.19716841620616832,0.9020872571941515,0.43266490875310404,0.49048619448987874,9986999.999999998,0.3299999999999995,0.13999999999999985,-1259.090056698574,1.3313078654272064
0.6052583199346148,0.2420530170734037,0.9705069565037406,0.32634835089510844,0.5746933652767943,9986999.999999981,0.3300000000000008,0.13999999999999962,-1261.7270194605303,0.8504097353067815
0.45834423018791776,0.23722600224539336,0.9528270176454485,0.35351217541164015,0.5512375792838157,9987000.000000006,0.3300000000000005,0.14000000000000007,-1261.9343415032308,1.685444266490427
0.8139180763598944,0.2751349825044693,0.9443953786482648,0.3117124827369668,0.6246351026148365,9986999.999999994,0.33,0.14000000000000043,-1262.1092173132186,0.5218561701486298
0.5226162528898527,0.35320843201004287,0.9719710407092484,0.27909497052060506,0.5679885588703367,9986999.999999976,0.3299999999999998,0.13999999999999976,-1262.6902664945098,0.332193045809233
0.6327452826702871,0.19149233267259327,0.9788558187799536,0.43476097446903006,0.6993141909532012,9986999.999999978,0.33000000000000096,0.13999999999999999,-1267.462974636889,0.09737281307117615
1.067619238328128,0.44504080726388323,0.9523032557023718,0.20522706125459333,0.5574515012598626,9987000.000000011,0.3299999999999997,0.14000000000000007,-1268.0774870765229,0.5310652725218645
0.7680056917653729,0.2904580954812088,0.9858597121147281,0.3474929460311601,0.4820240616037692,9986999.999999976,0.33000000000000046,0.13999999999999962,-1269.1938934280527,0.038738381901692875
0.7179982227126183,0.24393145854159784,0.9481507066123701,0.3932953237004275,0.6150263833962898,9987000,0.33000000000000057,0.14000000000000018,-1269.3855816532614,0.03715768768220377
0.6607506368330766,0.3902268447248896,0.995280691818979,0.23255100922238967,0.5693481655242023,9986999.999999987,0.3300000000000008,0.14000000000000082,-1270.5534383181669,0.6630131231339083
0.44506176305277234,0.25909714468795614,0.9936174296883142,0.3349885378633959,0.6238559971208457,9987000.000000043,0.32999999999999957,0.13999999999999962,-1272.8698064050682,0.4451919013483367
0.4140604053097754,0.20333639140778367,0.9349245007610586,0.39942331100138295,0.5449550423974114,9987000.000000017,0.33,0.13999999999999904,-1273.1384709977006,3.739702621480332
0.43899503622367464,0.20055395543834784,0.9964081855157244,0.3914020379702659,0.6056377025517294,9986999.999999965,0.3300000000000007,0.14,-1274.1479611218879,1.3809704778409566
0.8623374415759523,0.2941695231527909,0.9725138460164504,0.3234298932781783,0.5967232321173154,9986999.999999976,0.3300000000000003,0.13999999999999957,-1274.6131278029377,1.8105539885595063
0.8912959917104181,0.37365263751247035,0.9982009352780141,0.2264077582834679,0.5646643121989523,9987000.000000026,0.3299999999999998,0.139999999999999,-1275.7568412046314,1.8741436421653792
0.396998909151321,0.21117928064550887,0.9383595483171356,0.387272398685359,0.6902688115036028,9986999.999999957,0.33000000000000035,0.14000000000000068,-1275.9537772563206,1.5160414689459711
0.6131228949036202,0.3157101685005345,0.9441072638614015,0.27594385982411446,0.456478135158033,9986999.999999974,0.3300000000000003,0.14000000000000082,-1277.2410500616843,0.5701984606524851
0.9857444778256925,0.3456146565528697,0.9590293195925464,0.27491939382843794,0.6693524846232757,9987000.000000002,0.33,0.13999999999999935,-1278.674950980041,0.5875969634261169
0.6835758563146811,0.2691864516027068,0.9959087845988147,0.28663130771322515,0.7543309120712729,9987000.00000001,0.32999999999999885,0.14000000000000046,-1281.7419450016134,1.1723414346713743
0.711227026775293,0.22957131170495282,0.9664553434310938,0.40032511690097616,0.5464187791745873,9987000.000000004,0.33000000000000007,0.13999999999999974,-1282.795637759627,0.1122499209838147
1.0151249639884676,0.37005904712374066,0.9895292289090363,0.2531566251997754,0.5664550827554372,9986999.999999987,0.3300000000000008,0.14000000000000085,-1285.4233323817657,0.6891818357054904
1.0475744570703827,0.3799285486474012,0.9842462920414641,0.24881120942225182,0.5784154316756175,9987000.000000006,0.32999999999999957,0.1399999999999992,-1285.4561034664575,5.507014026280064
0.495599953621468,0.29615773424514913,0.9947398535571602,0.29653085729260037,0.639201790220838,9986999.999999989,0.3300000000000012,0.1400000000000003,-1286.2305016536754,0.699414923166455
0.9139881409090982,0.3065784436536806,0.9417686060788251,0.30137008169260165,0.6305263747655491,9987000.000000002,0.3299999999999993,0.14000000000000043,-1286.6117142655457,0.7592816053760465
0.45019027991630234,0.28823669055573314,0.9989067385319198,0.32980810421906087,0.4856375250956266,9987000.00000002,0.32999999999999957,0.14,-1287.430791054462,0.8003422602333943
0.40152667978234413,0.23493167159168038,0.9778247902335855,0.36891583324278004,0.6032478631692666,9986999.999999978,0.33000000000000035,0.14000000000000026,-1287.513758937461,0.612877960164467
0.36143487667742796,0.2291918169939094,0.9693476131041963,0.396338352061956,0.5911444969171861,9986999.99999999,0.3299999999999987,0.13999999999999968,-1289.542739679233,1.056229092250186
0.8402450153927132,0.28586904066456814,0.9742610718057797,0.29797059004660315,0.538707548941147,9986999.999999989,0.3300000000000005,0.1399999999999995,-1291.3851073827384,0.922837865820395
0.4087025356792357,0.19439598046383677,0.9953514994826755,0.4006375565460644,0.6719548522851766,9987000.000000006,0.33000000000000074,0.1400000000000005,-1292.1443133453565,6.35378416046741
0.4130259513162786,0.21476547854695852,0.9970421403021573,0.37728565203135367,0.6390182137223749,9986999.999999989,0.33000000000000057,0.1400000000000003,-1295.1794507895806,1.6865054719587038
0.8282907166572313,0.26221851862043666,0.9959211812569413,0.3205222827806714,0.6385055476357616,9986999.999999965,0.3299999999999995,0.13999999999999999,-1295.545934674988,2.203852445086681
0.3010158629481365,0.17333055134257874,0.9602906349735583,0.48934978143325714,0.6041377809697626,9987000.000000007,0.3299999999999991,0.13999999999999962,-1295.8875116457748,0.9493212449316475
0.3653628240599718,0.22555641233216775,0.8775827407273048,0.4018556590040926,0.5571436781790133,9987000.00000001,0.3299999999999996,0.1399999999999999,-1297.7931551140625,4.416630802310629
0.5653759254818547,0.18654760512512256,0.9745379410163826,0.4046446246146649,0.5169502027808529,9986999.999999989,0.3300000000000008,0.14000000000000068,-1298.800256403163,0.5539282587867088
0.4931670533684958,0.3203090110955134,0.9865056205355245,0.2939080487481692,0.5329476598178431,9986999.999999955,0.3300000000000001,0.1399999999999995,-1302.814304625763,3.9368496152673913
0.46276281511684925,0.2863713817535307,0.9963355696983531,0.31324484028877103,0.5845424576272209,9986999.999999972,0.3300000000000005,0.1399999999999999,-1305.568780675617,0.5734243759962525
0.4939502643672558,0.320121975605967,0.9527879962789877,0.2815435438133782,0.7142403782195526,9987000.000000007,0.32999999999999957,0.13999999999999987,-1306.20790958463,1.2790163455852088
0.6808187982583263,0.19224045360723713,0.972705388480717,0.44154960919608083,0.6443761830359935,9986999.99999999,0.33000000000000057,0.14000000000000004,-1307.5955222579112,0.7744698490484155
0.3858065405443524,0.2086223433114763,0.8966763544278736,0.411702889434663,0.451852391583248,9987000.000000022,0.32999999999999774,0.13999999999999907,-1310.3884159357021,5.311166832502596
0.5932607230694142,0.364868548814218,0.9375613230615616,0.2479578673433996,0.6008353971611367,9986999.999999985,0.3300000000000008,0.1400000000000005,-1312.3335108796186,0.8914857480515117
0.36302928490816827,0.20913944503722595,0.9886887644275842,0.41371852878894744,0.5087622182592214,9986999.999999994,0.3299999999999998,0.14000000000000076,-1314.598322918563,2.60680890398042
0.8932120949949923,0.38322305191248873,0.9940636334076687,0.21251002513793554,0.6422407748778317,9987000.000000013,0.3299999999999996,0.13999999999999926,-1314.6196089825667,1.5518616298489536
0.8799806397221804,0.2755385969647174,0.9661321599732969,0.3461366758233119,0.6835744503360965,9986999.999999993,0.32999999999999957,0.13999999999999976,-1315.5973044113473,0.9594297392723115
1.1077482418607993,0.3989835356208278,0.9554907439326106,0.23618701923139088,0.6598650077593846,9986999.999999996,0.3299999999999992,0.14000000000000012,-1315.7493362033513,1.7752837193764146
0.4790276895152862,0.22648835278120621,0.9947291955331069,0.34512102562539326,0.6529188890650682,9986999.99999999,0.33000000000000024,0.1400000000000002,-1316.9146455092293,1.0986734377290561
0.575136235218798,0.33741635196682,0.9965303491522456,0.25395407062726866,0.7011711796209611,9986999.999999983,0.3300000000000014,0.1400000000000011,-1317.0844837750249,1.8826474366977008
0.6008963957841714,0.2868819229245255,0.9805039135537249,0.27925468194876674,0.6345877006318836,9986999.999999985,0.32999999999999985,0.14000000000000093,-1318.8626040745337,1.2158708717946323
1.2324114902210486,0.47692518686984975,0.9822528292765539,0.21051789829918024,0.5977565202265585,9987000.00000002,0.3299999999999998,0.13999999999999924,-1319.9898170466427,2.056070857464423
0.36048290530079974,0.22410901505054165,0.9344197032183265,0.3922654214453503,0.6422368342835971,9986999.999999968,0.3299999999999994,0.14000000000000026,-1321.182429664452,1.3666860833960748
0.39157482693039425,0.25189949115962973,0.9860106888366094,0.3641266340566674,0.542186195029024,9987000.000000007,0.33000000000000007,0.14000000000000035,-1326.6281851316064,1.1138779077147192
0.7659048443977167,0.2372849331178187,0.9734014487276833,0.34837110467044313,0.5395170581476061,9987000.000000002,0.3299999999999991,0.13999999999999874,-1328.5398039450865,0.7278380135264215
1.0388909951965033,0.3816552357910419,0.987033563739475,0.22934744848406757,0.5396247025007224,9987000.000000022,0.3299999999999993,0.13999999999999965,-1329.9907058855024,10.332294412130242
