R0,mu,sigma,gamma,alpha,iota,rho,sigmaSE,psi,cohort,amplitude,S_0,E_0,I_0,R_0,vr,loglik,loglik.se
82.6667543204531,1e-4,113.1838794256186,84.15981856996906,0.936811168407639,2.2265936293240944,0.465362794588204,0.03267780290833928,0.21149930231275593,0.8319678067811271,0.06208626720857153,0.0220079909167811,7.463658833788306e-5,3.000659487142363e-4,0.9776173065461669,0.10332311952693182,-3400.71026716906,0.4107062831683105
82.6667543204531,1e-4,113.1838794256186,84.15981856996906,0.936811168407639,2.2265936293240944,0.465362794588204,0.03267780290833928,0.21149930231275593,0.8319678067811271,0.06208626720857153,0.0220079909167811,7.463658833788306e-5,3.000659487142363e-4,0.9776173065461669,0.10332311952693182,-3400.71026716906,0.4107062831683105
82.6667543204531,1e-4,113.1838794256186,84.15981856996906,0.936811168407639,2.2265936293240944,0.465362794588204,0.03267780290833928,0.21149930231275593,0.8319678067811271,0.06208626720857153,0.0220079909167811,7.463658833788306e-5,3.000659487142363e-4,0.9776173065461669,0.10332311952693182,-3400.71026716906,0.4107062831683105
51.887499679147794,1e-4,104.66481575401014,154.40357620484141,0.959029927077388,2.246188552160851,0.4527793292100138,0.02690658955303677,0.1997179211649518,0.8002574779671383,0.05714108682935827,0.02614537194683574,8.47116027673111e-5,3.099922774659256e-4,0.973459924172931,0.06388614306376524,-3400.746078865672,0.5004876829260793
51.887499679147794,1e-4,104.66481575401014,154.40357620484141,0.959029927077388,2.246188552160851,0.4527793292100138,0.02690658955303677,0.1997179211649518,0.8002574779671383,0.05714108682935827,0.02614537194683574,8.47116027673111e-5,3.099922774659256e-4,0.973459924172931,0.06388614306376524,-3400.746078865672,0.5004876829260793
51.887499679147794,1e-4,104.66481575401014,154.40357620484141,0.959029927077388,2.246188552160851,0.4527793292100138,0.02690658955303677,0.1997179211649518,0.8002574779671383,0.05714108682935827,0.02614537194683574,8.47116027673111e-5,3.099922774659256e-4,0.973459924172931,0.06388614306376524,-3400.746078865672,0.5004876829260793
82.78756393604907,1e-4,239.9140750649416,62.10655529854253,0.9327754805694518,-1.116702492879048,0.4395186580306576,0.03317993337582163,0.19255225376778892,0.8780207617490582,0.06941151991962738,0.02443360841801216,8.478903130097846e-5,3.050272937196586e-4,0.9751765752569672,0.04947740507053873,-3402.463291804387,0.37490975626968914
82.78756393604907,1e-4,239.9140750649416,62.10655529854253,0.9327754805694518,-1.116702492879048,0.4395186580306576,0.03317993337582163,0.19255225376778892,0.8780207617490582,0.06941151991962738,0.02443360841801216,8.478903130097846e-5,3.050272937196586e-4,0.9751765752569672,0.04947740507053873,-3402.463291804387,0.37490975626968914
82.78756393604907,1e-4,239.9140750649416,62.10655529854253,0.9327754805694518,-1.116702492879048,0.4395186580306576,0.03317993337582163,0.19255225376778892,0.8780207617490582,0.06941151991962738,0.02443360841801216,8.478903130097846e-5,3.050272937196586e-4,0.9751765752569672,0.04947740507053873,-3402.463291804387,0.37490975626968914
58.81671431770541,1e-4,80.1771895076117,163.70710717238754,0.9446399131967456,0.07250043876736453,0.45174432111192536,0.02993429216376044,0.20062955138941155,0.8885670170001103,0.04768417446779889,0.0253145028115841,9.21979661205532e-5,3.059683204486109e-4,0.9742873309018466,0.07079117374692194,-3402.6615593953957,0.31456210148044145
