Beta,Beta2,mu_EI,mu_IR,mu_DF,rho,eta,F_size,N,loglik,loglik.se
4.09574204107581,1.073526347013991,17.02754149627694,0.9507443169662962,0.7736171274216674,0.43167104198648876,7.036233307264114e-4,49.99999999999999,10628972,-6515.123750983778,0.005213139889486825
2.989504416040284,0.6428725094990203,20.67724188537853,0.9518781856739718,1.079487250992134,0.43190377789675055,0.001133525189130663,49.99999999999999,10628972,-6515.131944141885,0.003925289174334063
2.989504416040284,0.6428725094990203,20.67724188537853,0.9518781856739718,1.079487250992134,0.43190377789675055,0.001133525189130663,49.99999999999999,10628972,-6515.131944141885,0.003925289174334063
2.891660945573887,1.188415490608121,17.728956057464984,0.9435792807236957,0.6907633966513641,0.43033316369937313,0.0011779015072719559,49.99999999999999,10628972,-6515.137845910453,0.005990334321881402
2.891660945573887,1.188415490608121,17.728956057464984,0.9435792807236957,0.6907633966513641,0.43033316369937313,0.0011779015072719559,49.99999999999999,10628972,-6515.137845910453,0.005990334321881402
3.5490831413358737,0.7798253857704311,12.376699062484606,0.9481695168318484,0.6792323351470747,0.43110376831623604,0.0010805461890218504,49.99999999999999,10628972,-6515.151325936213,0.005839803072960329
3.5490831413358737,0.7798253857704311,12.376699062484606,0.9481695168318484,0.6792323351470747,0.43110376831623604,0.0010805461890218504,49.99999999999999,10628972,-6515.151325936213,0.005839803072960329
2.5265906801007705,1.420445002636975,13.130918379013735,0.9537398929633707,1.1013769644846028,0.42874803421211266,0.0016912451584095017,49.99999999999999,10628972,-6515.161282236021,0.00416635264605285
2.5265906801007705,1.420445002636975,13.130918379013735,0.9537398929633707,1.1013769644846028,0.42874803421211266,0.0016912451584095017,49.99999999999999,10628972,-6515.161282236021,0.00416635264605285
1.724678775466118,0.9272943481274087,21.381142971011826,0.952340602142852,0.7079812100692036,0.4300118831876263,0.0024028944306983256,49.99999999999999,10628972,-6515.167089897703,0.0056221308753509796
1.724678775466118,0.9272943481274087,21.381142971011826,0.952340602142852,0.7079812100692036,0.4300118831876263,0.0024028944306983256,49.99999999999999,10628972,-6515.167089897703,0.0056221308753509796
3.4582861195180463,1.103745553003478,16.45708022216529,0.9540929310167195,0.8330758396014402,0.43089172849020585,0.0013882826531082136,49.99999999999999,10628972,-6515.194714029259,0.003423446866516514
3.4582861195180463,1.103745553003478,16.45708022216529,0.9540929310167195,0.8330758396014402,0.43089172849020585,0.0013882826531082136,49.99999999999999,10628972,-6515.194714029259,0.003423446866516514
2.768243152455529,1.0154275143850957,11.632464336484814,0.9459444750993099,0.7656551987809647,0.4311123640181804,0.0017549534697040865,49.99999999999999,10628972,-6515.195253140457,0.004870964439733616
2.768243152455529,1.0154275143850957,11.632464336484814,0.9459444750993099,0.7656551987809647,0.4311123640181804,0.0017549534697040865,49.99999999999999,10628972,-6515.195253140457,0.004870964439733616
3.1694119509675303,1.0514798691913794,14.777480467720665,0.9518252524034573,0.8397715062053731,0.4303427018253286,0.0016856796171206365,49.99999999999999,10628972,-6515.198682103398,0.004732847624776191
3.1694119509675303,1.0514798691913794,14.777480467720665,0.9518252524034573,0.8397715062053731,0.4303427018253286,0.0016856796171206365,49.99999999999999,10628972,-6515.198682103398,0.004732847624776191
2.3122809302953264,1.1904728042202146,17.846185991681548,0.9497560824503024,0.7788025161120942,0.4308621052504477,0.0021938203092408755,49.99999999999999,10628972,-6515.205236398481,0.007966259974101678
2.3122809302953264,1.1904728042202146,17.846185991681548,0.9497560824503024,0.7788025161120942,0.4308621052504477,0.0021938203092408755,49.99999999999999,10628972,-6515.205236398481,0.007966259974101678
3.983819733844524,1.2944526749705396,17.95815148014342,0.9506607056888609,0.8602828702813125,0.4284070476707232,0.0013516163256213913,49.99999999999999,10628972,-6515.205540146464,0.004866353362281437
3.983819733844524,1.2944526749705396,17.95815148014342,0.9506607056888609,0.8602828702813125,0.4284070476707232,0.0013516163256213913,49.99999999999999,10628972,-6515.205540146464,0.004866353362281437
1.7185463942337214,0.47467448082767577,14.08608976504987,0.9556108521752076,1.0549176179696405,0.4280017100863928,0.003181594757699411,49.99999999999999,10628972,-6515.211633163637,0.005724958895526844
1.7185463942337214,0.47467448082767577,14.08608976504987,0.9556108521752076,1.0549176179696405,0.4280017100863928,0.003181594757699411,49.99999999999999,10628972,-6515.211633163637,0.005724958895526844
3.3708989235786455,0.581048189681792,16.260234063678332,0.9488611571024924,1.147266446845512,0.42969326901816085,0.001667297468641455,49.99999999999999,10628972,-6515.218454592267,0.005011313095807688
3.3708989235786455,0.581048189681792,16.260234063678332,0.9488611571024924,1.147266446845512,0.42969326901816085,0.001667297468641455,49.99999999999999,10628972,-6515.218454592267,0.005011313095807688
2.3596541837924536,0.47470815297095925,14.217793946273613,0.9552536329332338,0.6570218971337599,0.4310718596854256,0.002455688353680115,49.99999999999999,10628972,-6515.2323369634405,0.004925617501539733
2.3596541837924536,0.47470815297095925,14.217793946273613,0.9552536329332338,0.6570218971337599,0.4310718596854256,0.002455688353680115,49.99999999999999,10628972,-6515.2323369634405,0.004925617501539733
2.7870203943393435,0.6341264879058437,14.589286453360625,0.9561472124905718,1.0733199323056715,0.4291815400799765,0.0021202304462394172,49.99999999999999,10628972,-6515.233025706291,0.0034073564735558727
2.7870203943393435,0.6341264879058437,14.589286453360625,0.9561472124905718,1.0733199323056715,0.4291815400799765,0.0021202304462394172,49.99999999999999,10628972,-6515.233025706291,0.0034073564735558727
1.5841557787052811,1.088523273914,12.97360022606723,0.9540139159224935,0.9406065699594831,0.4285617912767792,0.003984451430871107,49.99999999999999,10628972,-6515.244797497426,0.006010926079091344
1.5841557787052811,1.088523273914,12.97360022606723,0.9540139159224935,0.9406065699594831,0.4285617912767792,0.003984451430871107,49.99999999999999,10628972,-6515.244797497426,0.006010926079091344
2.046328848000451,0.5055582816487585,19.784542349898917,0.95692584170795425,1.3273912478908119,0.4306813097621596,0.003016520656993267,49.99999999999999,10628972,-6515.251692046994,0.006821882742936353
2.046328848000451,0.5055582816487585,19.784542349898917,0.95692584170795425,1.3273912478908119,0.4306813097621596,0.003016520656993267,49.99999999999999,10628972,-6515.251692046994,0.006821882742936353
2.7778577192748855,0.5532056291814609,16.165152050619884,0.9584340601753635,0.7724818863623302,0.42914356318984254,0.0025052340946792153,49.99999999999999,10628972,-6515.264031706012,0.0038586009467569235
2.7778577192748855,0.5532056291814609,16.165152050619884,0.9584340601753635,0.7724818863623302,0.42914356318984254,0.0025052340946792153,49.99999999999999,10628972,-6515.264031706012,0.0038586009467569235
2.8816039672425395,0.9149089934134882,15.917302026797572,0.9475690159818229,0.6034589726633397,0.43032807919381943,0.002543146250599899,49.99999999999999,10628972,-6515.267710980345,0.003913239648061391
2.8816039672425395,0.9149089934134882,15.917302026797572,0.9475690159818229,0.6034589726633397,0.43032807919381943,0.002543146250599899,49.99999999999999,10628972,-6515.267710980345,0.003913239648061391
2.0294456609255347,0.8961262090946608,8.27560074549499,0.9489769686784287,0.7447824039603876,0.4306279496657499,0.003833013350060656,49.99999999999999,10628972,-6515.304874383646,0.005606673612434251
2.0294456609255347,0.8961262090946608,8.27560074549499,0.9489769686784287,0.7447824039603876,0.4306279496657499,0.003833013350060656,49.99999999999999,10628972,-6515.304874383646,0.005606673612434251
1.3429044332419477,0.5225161186860622,19.782257922337344,0.9575866695842196,1.0907192222513475,0.4300749961169797,0.005895177189014276,49.99999999999999,10628972,-6515.313235690653,0.006631836957455169
1.3429044332419477,0.5225161186860622,19.782257922337344,0.9575866695842196,1.0907192222513475,0.4300749961169797,0.005895177189014276,49.99999999999999,10628972,-6515.313235690653,0.006631836957455169
2.672288020894772,0.4631769564181586,15.92228786293936,0.9603303641488748,1.2127284863036654,0.42996099776988556,0.003028770626337328,49.99999999999999,10628972,-6515.314847958561,0.004590108866856625
2.672288020894772,0.4631769564181586,15.92228786293936,0.9603303641488748,1.2127284863036654,0.42996099776988556,0.003028770626337328,49.99999999999999,10628972,-6515.314847958561,0.004590108866856625
2.253809962411106,1.7394415433164214,15.23631508521803,0.9568120395521215,0.8609524844674444,0.42905699814358805,0.0036008893938344684,49.99999999999999,10628972,-6515.316951936365,0.0041206282019558465
2.253809962411106,1.7394415433164214,15.23631508521803,0.9568120395521215,0.8609524844674444,0.42905699814358805,0.0036008893938344684,49.99999999999999,10628972,-6515.316951936365,0.0041206282019558465
2.1243816236011965,0.5552800690899956,20.234284415526627,0.956826502298363,0.8770419284162028,0.4291255118849357,0.003996546100155809,49.99999999999999,10628972,-6515.323476160608,0.004423235393459112
2.1243816236011965,0.5552800690899956,20.234284415526627,0.956826502298363,0.8770419284162028,0.4291255118849357,0.003996546100155809,49.99999999999999,10628972,-6515.323476160608,0.004423235393459112
3.263875392309889,0.990890206190696,8.886789532987507,0.9548675064833695,1.0535241653578986,0.4292648578425989,0.002659380049343109,49.99999999999999,10628972,-6515.325794575136,0.00665633222210818
3.263875392309889,0.990890206190696,8.886789532987507,0.9548675064833695,1.0535241653578986,0.4292648578425989,0.002659380049343109,49.99999999999999,10628972,-6515.325794575136,0.00665633222210818
1.6093180429535658,1.561432900174008,8.904309225034751,0.9530748078351584,0.6060352786015405,0.4289547544935179,0.0052179895624823,49.99999999999999,10628972,-6515.326029806116,0.004586556984733144
1.6093180429535658,1.561432900174008,8.904309225034751,0.9530748078351584,0.6060352786015405,0.4289547544935179,0.0052179895624823,49.99999999999999,10628972,-6515.326029806116,0.004586556984733144
1.7786206487564549,1.1326028205549263,15.83204334909813,0.9563683311313875,0.699812707295774,0.4281526414878651,0.0048777949387107476,49.99999999999999,10628972,-6515.328498030521,0.0033642402510147234
1.7786206487564549,1.1326028205549263,15.83204334909813,0.9563683311313875,0.699812707295774,0.4281526414878651,0.0048777949387107476,49.99999999999999,10628972,-6515.328498030521,0.0033642402510147234
1.6850814598417783,0.9630401323317562,13.350579213427187,0.9548569575978826,0.8211570694366848,0.4290476877948748,0.005047108039638509,49.99999999999999,10628972,-6515.330283691084,0.005370041254122205
1.6850814598417783,0.9630401323317562,13.350579213427187,0.9548569575978826,0.8211570694366848,0.4290476877948748,0.005047108039638509,49.99999999999999,10628972,-6515.330283691084,0.005370041254122205
2.04746247548115,0.45178557947742853,12.193352473399964,0.955922128608295,0.5829117166151732,0.42863195191824127,0.004244976366054561,49.99999999999999,10628972,-6515.33189306898,0.004967690307246278
2.04746247548115,0.45178557947742853,12.193352473399964,0.955922128608295,0.5829117166151732,0.42863195191824127,0.004244976366054561,49.99999999999999,10628972,-6515.33189306898,0.004967690307246278
3.2052605225154505,0.5495122754623903,16.182097984300174,0.9548219234453676,0.9382869809548968,0.42969408240374174,0.002766903375532046,49.99999999999999,10628972,-6515.3403071019275,0.006428621057051102
3.2052605225154505,0.5495122754623903,16.182097984300174,0.9548219234453676,0.9382869809548968,0.42969408240374174,0.002766903375532046,49.99999999999999,10628972,-6515.3403071019275,0.006428621057051102
1.762725703104273,0.9851938376969225,18.50737215447356,0.9547497939640635,0.7688534616043797,0.4296067386082307,0.005017329388407386,49.99999999999999,10628972,-6515.341878249825,0.005123262201577356
1.762725703104273,0.9851938376969225,18.50737215447356,0.9547497939640635,0.7688534616043797,0.4296067386082307,0.005017329388407386,49.99999999999999,10628972,-6515.341878249825,0.005123262201577356
1.8410298976988282,1.1725500651020473,17.607464295642146,0.9590302027511284,0.7642812358267677,0.42833420751850376,0.0048188309689097064,49.99999999999999,10628972,-6515.342645189352,0.00600469797814633
1.8410298976988282,1.1725500651020473,17.607464295642146,0.9590302027511284,0.7642812358267677,0.42833420751850376,0.0048188309689097064,49.99999999999999,10628972,-6515.342645189352,0.00600469797814633
1.5467064784627809,0.5542171580466007,12.634943366847567,0.9548139860177327,0.726150491637766,0.43023851720358197,0.005795145730734274,49.99999999999999,10628972,-6515.3538650718265,0.005763719579633132
1.5467064784627809,0.5542171580466007,12.634943366847567,0.9548139860177327,0.726150491637766,0.43023851720358197,0.005795145730734274,49.99999999999999,10628972,-6515.3538650718265,0.005763719579633132
1.098380791344073,0.8874054874579973,13.419932150961433,0.9532840181673686,0.6669436740232757,0.42993482186781296,0.008783227018679868,49.99999999999999,10628972,-6515.376670399795,0.005689203225442693
1.098380791344073,0.8874054874579973,13.419932150961433,0.9532840181673686,0.6669436740232757,0.42993482186781296,0.008783227018679868,49.99999999999999,10628972,-6515.376670399795,0.005689203225442693
1.306943529136346,0.9819766326729858,13.884327234398285,0.9594463187787855,1.048675313434378,0.42883227553778264,0.007455716358477609,49.99999999999999,10628972,-6515.3800642121805,0.00588511908818474
1.306943529136346,0.9819766326729858,13.884327234398285,0.9594463187787855,1.048675313434378,0.42883227553778264,0.007455716358477609,49.99999999999999,10628972,-6515.3800642121805,0.00588511908818474
1.1256850384896415,1.6927370223401106,17.280445669699553,0.9531726853728972,0.8835546195794047,0.42902398429056127,0.009180264910482063,49.99999999999999,10628972,-6515.406443356166,0.006277694519879847
1.1256850384896415,1.6927370223401106,17.280445669699553,0.9531726853728972,0.8835546195794047,0.42902398429056127,0.009180264910482063,49.99999999999999,10628972,-6515.406443356166,0.006277694519879847
2.179379688253994,1.268763688121132,12.045351995214967,0.9578043099462229,1.0529010859976542,0.42754989759703727,0.00488300144058517,49.99999999999999,10628972,-6515.4175104735,0.005255452774928303
2.179379688253994,1.268763688121132,12.045351995214967,0.9578043099462229,1.0529010859976542,0.42754989759703727,0.00488300144058517,49.99999999999999,10628972,-6515.4175104735,0.005255452774928303
1.3121263926812836,1.4382723835220739,10.247612293361673,0.9669124861909301,0.7812989036108091,0.42848396852106385,0.008735459350354656,49.99999999999999,10628972,-6515.438732752384,0.004868833567921023
1.3121263926812836,1.4382723835220739,10.247612293361673,0.9669124861909301,0.7812989036108091,0.42848396852106385,0.008735459350354656,49.99999999999999,10628972,-6515.438732752384,0.004868833567921023
1.7108397786241802,1.0143735705629073,11.320955507706554,0.9584526869198385,0.6088248142133291,0.4271124110298882,0.007067820165687314,49.99999999999999,10628972,-6515.465727714369,0.006099325600358275
1.7108397786241802,1.0143735705629073,11.320955507706554,0.9584526869198385,0.6088248142133291,0.4271124110298882,0.007067820165687314,49.99999999999999,10628972,-6515.465727714369,0.006099325600358275
2.193637584755711,0.9824587283585297,13.93515688970174,0.9647959930989595,0.4862190974558008,0.4273372525648106,0.00554209733066604,49.99999999999999,10628972,-6515.472976550687,0.006282684474808173
2.193637584755711,0.9824587283585297,13.93515688970174,0.9647959930989595,0.4862190974558008,0.4273372525648106,0.00554209733066604,49.99999999999999,10628972,-6515.472976550687,0.006282684474808173
1.7761274053366127,1.1225137862932073,15.147901313929905,0.95838767280724,0.8120947068040365,0.4272923392007803,0.00709721412790811,49.99999999999999,10628972,-6515.491857771888,0.005656097793583726
1.7761274053366127,1.1225137862932073,15.147901313929905,0.95838767280724,0.8120947068040365,0.4272923392007803,0.00709721412790811,49.99999999999999,10628972,-6515.491857771888,0.005656097793583726
1.1744766409957095,0.488906522450537,20.221717748635605,0.9674683316883104,0.5362077288759541,0.427450408972593,0.011104223916340443,49.99999999999999,10628972,-6515.495283583948,0.004752745453653363
1.1744766409957095,0.488906522450537,20.221717748635605,0.9674683316883104,0.5362077288759541,0.427450408972593,0.011104223916340443,49.99999999999999,10628972,-6515.495283583948,0.004752745453653363
2.3000795143891737,1.191096616770766,10.982519769657017,0.9650542528203511,1.689721318962538,0.42705444586555935,0.005812527015423142,49.99999999999999,10628972,-6515.509386625008,0.005467280787631859
2.3000795143891737,1.191096616770766,10.982519769657017,0.9650542528203511,1.689721318962538,0.42705444586555935,0.005812527015423142,49.99999999999999,10628972,-6515.509386625008,0.005467280787631859
1.482345642862623,0.9856167683580732,12.552152751458449,0.961829326357915,0.5472622275384597,0.4266951334523602,0.009003837422192764,49.99999999999999,10628972,-6515.512593652253,0.004289852890764093
1.482345642862623,0.9856167683580732,12.552152751458449,0.961829326357915,0.5472622275384597,0.4266951334523602,0.009003837422192764,49.99999999999999,10628972,-6515.512593652253,0.004289852890764093
2.246110216721613,0.4971769000014832,10.985937557389063,0.9657029466093062,0.7813872607410648,0.42678862358541403,0.005740490837501534,49.99999999999999,10628972,-6515.513373616879,0.006839111585401472
2.246110216721613,0.4971769000014832,10.985937557389063,0.9657029466093062,0.7813872607410648,0.42678862358541403,0.005740490837501534,49.99999999999999,10628972,-6515.513373616879,0.006839111585401472
1.4010889156597883,0.7787255907892845,10.988896924932408,0.9668760627519958,0.6391039162494986,0.42617617768874466,0.00950869129174489,49.99999999999999,10628972,-6515.522278629617,0.007440947858491593
1.4010889156597883,0.7787255907892845,10.988896924932408,0.9668760627519958,0.6391039162494986,0.42617617768874466,0.00950869129174489,49.99999999999999,10628972,-6515.522278629617,0.007440947858491593
1.5602359185152574,1.0645247287897353,23.302670339252646,0.9630088449934732,0.7494322328606161,0.4270515664610005,0.008670740711708449,49.99999999999999,10628972,-6515.52232080259,0.004984907685407582
1.5602359185152574,1.0645247287897353,23.302670339252646,0.9630088449934732,0.7494322328606161,0.4270515664610005,0.008670740711708449,49.99999999999999,10628972,-6515.52232080259,0.004984907685407582
1.5703460827169948,0.6853896341082301,16.51053502727247,0.9608242601621224,0.6134282224414499,0.42619698204612794,0.008767494370964567,49.99999999999999,10628972,-6515.5382168032465,0.004415170055462924
1.5703460827169948,0.6853896341082301,16.51053502727247,0.9608242601621224,0.6134282224414499,0.42619698204612794,0.008767494370964567,49.99999999999999,10628972,-6515.5382168032465,0.004415170055462924
1.4664268170914099,1.379047168590208,17.085761020587032,0.9624443253782662,0.7077761163168844,0.4281921887254984,0.009574644407185015,49.99999999999999,10628972,-6515.546086794687,0.004177479104615113
1.4664268170914099,1.379047168590208,17.085761020587032,0.9624443253782662,0.7077761163168844,0.4281921887254984,0.009574644407185015,49.99999999999999,10628972,-6515.546086794687,0.004177479104615113
1.0042636125693458,1.7682371216533859,15.523703923422016,0.9640418144530332,1.0305790714678724,0.42732237260011297,0.014098813284835613,49.99999999999999,10628972,-6515.5479943583,0.0032368211405852613
1.0042636125693458,1.7682371216533859,15.523703923422016,0.9640418144530332,1.0305790714678724,0.42732237260011297,0.014098813284835613,49.99999999999999,10628972,-6515.5479943583,0.0032368211405852613
1.8081527041128438,1.3803206138455224,16.212993259060685,0.9620040922305849,1.073543708302167,0.4281452483666939,0.007911161029576976,49.99999999999999,10628972,-6515.555371971423,0.004003353225725698
1.8081527041128438,1.3803206138455224,16.212993259060685,0.9620040922305849,1.073543708302167,0.4281452483666939,0.007911161029576976,49.99999999999999,10628972,-6515.555371971423,0.004003353225725698
1.053764059928274,0.9770462235569953,13.060643222882417,0.9579792477645194,0.906620264452125,0.4271484967433506,0.013629098241397105,49.99999999999999,10628972,-6515.564491053294,0.0028029524009430666
1.053764059928274,0.9770462235569953,13.060643222882417,0.9579792477645194,0.906620264452125,0.4271484967433506,0.013629098241397105,49.99999999999999,10628972,-6515.564491053294,0.0028029524009430666
1.2898650003063425,0.6491171279399797,14.538816999708445,0.9698161211108219,0.6371946714666232,0.42676532086354085,0.011569630103053157,49.99999999999999,10628972,-6515.572354654079,0.0051780079447776555
1.2898650003063425,0.6491171279399797,14.538816999708445,0.9698161211108219,0.6371946714666232,0.42676532086354085,0.011569630103053157,49.99999999999999,10628972,-6515.572354654079,0.0051780079447776555
1.2387128083328351,0.7325434457211917,16.643274055194546,0.9597164224784954,1.2461797039604934,0.4267142902072564,0.011900610594687404,49.99999999999999,10628972,-6515.573139262126,0.004857167753360272
1.2387128083328351,0.7325434457211917,16.643274055194546,0.9597164224784954,1.2461797039604934,0.4267142902072564,0.011900610594687404,49.99999999999999,10628972,-6515.573139262126,0.004857167753360272
1.1231048231873026,1.0441536945230134,15.211401047250256,0.965867368751799,0.9312237738886672,0.4269413630774925,0.013113919152621908,49.99999999999999,10628972,-6515.579175186593,0.004640379207611549
1.1231048231873026,1.0441536945230134,15.211401047250256,0.965867368751799,0.9312237738886672,0.4269413630774925,0.013113919152621908,49.99999999999999,10628972,-6515.579175186593,0.004640379207611549
1.1089825072874,0.8693371588617953,17.856204962622066,0.9630377594552861,1.158656110458733,0.4267196980014084,0.013995747031808997,49.99999999999999,10628972,-6515.593289814919,0.006016349377096253
1.1089825072874,0.8693371588617953,17.856204962622066,0.9630377594552861,1.158656110458733,0.4267196980014084,0.013995747031808997,49.99999999999999,10628972,-6515.593289814919,0.006016349377096253
1.2830285995100859,0.8352069064060111,12.210572242581677,0.9649898744034922,1.2532397523084517,0.4265410788175192,0.011917855689053554,49.99999999999999,10628972,-6515.595210136934,0.00611393811062631
1.2830285995100859,0.8352069064060111,12.210572242581677,0.9649898744034922,1.2532397523084517,0.4265410788175192,0.011917855689053554,49.99999999999999,10628972,-6515.595210136934,0.00611393811062631
2.227559897998159,0.7033524634080023,12.638471544301982,0.9675727980663594,1.113588297248061,0.4272006808119926,0.0069152062380154495,49.99999999999999,10628972,-6515.600794303978,0.0057237778864292245
2.227559897998159,0.7033524634080023,12.638471544301982,0.9675727980663594,1.113588297248061,0.4272006808119926,0.0069152062380154495,49.99999999999999,10628972,-6515.600794303978,0.0057237778864292245
1.8275746446903118,1.0381672532944444,20.353165270258543,0.9655062729369335,0.9150157165523458,0.4262210637938866,0.00864246071065378,49.99999999999999,10628972,-6515.602320561804,0.007471274740298391
1.8275746446903118,1.0381672532944444,20.353165270258543,0.9655062729369335,0.9150157165523458,0.4262210637938866,0.00864246071065378,49.99999999999999,10628972,-6515.602320561804,0.007471274740298391
1.342734534374441,0.8803854507997526,19.46084724771629,0.9690388350984088,0.6155834974459696,0.42581350277334545,0.011450452271945074,49.99999999999999,10628972,-6515.603889423838,0.00713901733288702
1.342734534374441,0.8803854507997526,19.46084724771629,0.9690388350984088,0.6155834974459696,0.42581350277334545,0.011450452271945074,49.99999999999999,10628972,-6515.603889423838,0.00713901733288702
1.0958796582215624,0.9702841001341165,10.21795297568646,0.9542597629241165,1.2903002028761759,0.42725627287817886,0.014213816526709607,49.99999999999999,10628972,-6515.611290431689,0.0034138495907260575
1.0958796582215624,0.9702841001341165,10.21795297568646,0.9542597629241165,1.2903002028761759,0.42725627287817886,0.014213816526709607,49.99999999999999,10628972,-6515.611290431689,0.0034138495907260575
1.1751129585869042,1.2962548968690129,17.769528225946274,0.9653055677441772,0.8443992728985955,0.4262503723738655,0.013475624573157284,49.99999999999999,10628972,-6515.613052107504,0.005150995537158737
1.1751129585869042,1.2962548968690129,17.769528225946274,0.9653055677441772,0.8443992728985955,0.4262503723738655,0.013475624573157284,49.99999999999999,10628972,-6515.613052107504,0.005150995537158737
1.7000244575793997,1.320007525873343,12.881791058265257,0.9613387961371085,0.7107366828394239,0.427580984696503,0.00932184154928432,49.99999999999999,10628972,-6515.616319586943,0.006938734587626254
1.7000244575793997,1.320007525873343,12.881791058265257,0.9613387961371085,0.7107366828394239,0.427580984696503,0.00932184154928432,49.99999999999999,10628972,-6515.616319586943,0.006938734587626254
0.9035660935615881,1.555985724845308,14.42598608544438,0.960595864584791,0.6784071248782808,0.4268102454185632,0.018209639207276952,49.99999999999999,10628972,-6515.64020337029,0.006883575498998216
0.9035660935615881,1.555985724845308,14.42598608544438,0.960595864584791,0.6784071248782808,0.4268102454185632,0.018209639207276952,49.99999999999999,10628972,-6515.64020337029,0.006883575498998216
2.1706416946662923,1.4559250470567928,21.940143936494117,0.9733706710047502,0.9834899715237659,0.4259255004788873,0.007686389701690449,49.99999999999999,10628972,-6515.647272247905,0.006970517866187458
2.1706416946662923,1.4559250470567928,21.940143936494117,0.9733706710047502,0.9834899715237659,0.4259255004788873,0.007686389701690449,49.99999999999999,10628972,-6515.647272247905,0.006970517866187458
0.9497719140829883,1.1786438789031397,14.622026914365723,0.9683653707297256,0.7804133080430518,0.42399286702336836,0.017516465195361052,49.99999999999999,10628972,-6515.652082062983,0.005259165586595459
0.9497719140829883,1.1786438789031397,14.622026914365723,0.9683653707297256,0.7804133080430518,0.42399286702336836,0.017516465195361052,49.99999999999999,10628972,-6515.652082062983,0.005259165586595459
1.2343718747882875,1.5013567567375452,20.312655929496906,0.9739203627304273,0.9313648016674326,0.42608323414008353,0.013739232243402219,49.99999999999999,10628972,-6515.654385804329,0.0035587552624091537
1.2343718747882875,1.5013567567375452,20.312655929496906,0.9739203627304273,0.9313648016674326,0.42608323414008353,0.013739232243402219,49.99999999999999,10628972,-6515.654385804329,0.0035587552624091537
0.9393429657395959,1.0322366897907918,14.261397999631026,0.9613408403533118,0.7358156965524637,0.4281118171717008,0.01792995173629408,49.99999999999999,10628972,-6515.659538803221,0.00466197153764457
0.9393429657395959,1.0322366897907918,14.261397999631026,0.9613408403533118,0.7358156965524637,0.4281118171717008,0.01792995173629408,49.99999999999999,10628972,-6515.659538803221,0.00466197153764457
1.8742079444522024,1.2429515890760972,13.320683129162942,0.9758832935943254,0.8494551902258426,0.42477696539163795,0.009138663395722101,49.99999999999999,10628972,-6515.665318101155,0.004451990644284367
1.8742079444522024,1.2429515890760972,13.320683129162942,0.9758832935943254,0.8494551902258426,0.42477696539163795,0.009138663395722101,49.99999999999999,10628972,-6515.665318101155,0.004451990644284367
1.4362148318347765,1.0763965024430706,15.674740247640296,0.9647065183807652,1.2234833420929299,0.4256529901215842,0.011913624812603366,49.99999999999999,10628972,-6515.665926718726,0.005307176749437073
1.4362148318347765,1.0763965024430706,15.674740247640296,0.9647065183807652,1.2234833420929299,0.4256529901215842,0.011913624812603366,49.99999999999999,10628972,-6515.665926718726,0.005307176749437073
1.100322817094336,1.1005581114785918,37.62458906775132,0.9604119524519819,0.8367896864286628,0.42605459781149985,0.0153062735883958,49.99999999999999,10628972,-6515.666106139497,0.002022472067865168
