"logLik" "logLik_se" "sigma_nu" "mu_h" "phi" "sigma_eta" "G_0" "H_0"
-2.93133082973165 0.000659958749505368 0.34568741158036 -0.397681881899093 0.991787023109781 0.108398074681201 0.823778204770246 -3.0868495953627
-2.91600023561541 0.000303407522052068 0.53937059082661 -0.738638247105197 0.989078836034337 0.0657174225648867 -1.74938745023668 -3.15513795901287
-2.91496800461757 0.000309135509105783 0.332554099686061 0.637913240596216 0.993965599498557 0.0731918485562329 -0.476768850521642 -3.12216634328476
-2.91852171494429 0.000331185586607663 0.237488577287093 -0.503860753047278 0.991315882793846 0.0752739938134725 0.698406702164622 -3.10968955532239
-2.9104250903183 0.000284527919769511 1.60057309334202 -1.16212053246075 0.986191951128782 0.0454612996932048 -2.30396131006838 -3.15969060167353
-2.93576173552776 0.000563127036592442 0.171525487853831 -0.381220676803315 0.99154566361165 0.112085972696976 -0.00753175173386403 -3.12356573771809
-2.91302048600645 0.000370322009442894 0.352125186865493 -0.664031243612294 0.989636737373528 0.0620864397358793 -1.18744512652099 -3.15330252366989
-2.91480855254174 0.00040201689877021 0.0600533370827334 -1.88646838084547 0.976521186177479 0.0730047789158994 1.20237704397626 -3.12752678710194
-2.92435251448005 0.000439888959287042 0.190283483897472 -1.92035282411768 0.971567839867581 0.0586330112797729 0.353105081069982 -3.19330442670627
-2.924409673449 0.000412613350888555 0.190585378333736 -0.167826165803154 0.991677259939412 0.113038072174446 -1.31755668528218 -3.16273741311976
-2.92259420639262 0.00030305917772922 0.605458168882114 0.427984198635935 0.993551155704517 0.0989447423983668 -0.513466076736325 -3.12618083882416
-2.90988960240267 0.000236610092581615 0.396895226572997 1.34773235874014 0.995024893912154 0.0548672883956435 -0.541375312439145 -3.11603076536262
-2.91157602697808 0.000209178450594493 0.0527403696977592 -0.87405448552111 0.988132914153448 0.0643200947700751 -1.30744975913961 -3.18370688304948
-2.92069319445804 0.00059998711736871 0.988294626496212 0.229341872429458 0.993266737631679 0.0896632630836414 0.152715047208324 -3.11767287047778
-2.90992974222302 0.000168409262870047 0.459206382772901 -0.401000527377242 0.990774795400667 0.0427162778716018 -1.7026562565827 -3.143997192306
-2.91469291484191 0.00031780155478667 0.43701625381257 -0.844062849088058 0.988716503702949 0.0675327285054 -1.58482061424559 -3.15047117588186
-2.90845904304275 0.000221900700037276 0.277712334078016 -0.847135175268049 0.988743414034876 0.0365559222085904 -0.204523416970022 -3.14641791389726
-2.91228805021175 0.000212130415113027 0.426154197806831 -1.40318732121674 0.982726090723351 0.0367724954373429 -1.80137241948363 -3.18523495062746
-2.91582220646812 0.000440488220585937 0.697602040038516 -0.210542689794827 0.991830387384169 0.0772562243133721 -1.21429388285361 -3.13873290337472
-2.91739692786552 0.000294615888100171 0.3543226212221 0.881081193908871 0.994515533390731 0.0850312282004921 0.515844676729034 -3.10588911769409
-2.92688727609624 0.000557953952628949 0.138281903746031 0.229641450805007 0.993881732757853 0.127426534297457 1.03116446504545 -3.06616954492454
-2.90970918956465 0.000143239136155512 0.0256716251358089 -1.33546335185032 0.984940833240431 0.0435325965084146 1.58273944766617 -3.13014493250846
-2.93589483179888 0.00060472755925315 0.146302300395593 -0.463452496783415 0.991203256236742 0.111174178194501 0.375491697815699 -3.09941247874856
-2.92089828785638 0.000612546667404046 0.675325529329805 -0.639402938061318 0.990214049069949 0.0796972907479866 0.316252755866102 -3.12147386630744
-2.93444136963614 0.000561528216978399 0.148977850782359 1.09791985700363 0.995044963357686 0.139413448217683 0.535576833557825 -3.0893873190866
-2.93419764335999 0.000561483688123933 0.111207579908066 -0.880799833764615 0.989615138688974 0.101321367425102 0.34623026054065 -3.09250005931089
-2.91170864866899 0.000123241501298273 0.0855587050909432 -0.180628255310101 0.991723763005836 0.0674381192800152 -2.09441348991133 -3.13582830535225
-2.94017187667508 0.000632099688183351 0.592836478761255 -0.722834507289913 0.98956158806592 0.116777953560996 -0.936241864612155 -3.14669829781637
-2.90739556649765 9.16518971986424e-05 0.160731003048278 -1.12375520475358 0.986253833932416 0.0232057211166683 -1.50834438893864 -3.16247361497995
-2.9162380781193 0.000426975534346383 0.296862218463282 -1.67517962662784 0.978811165886621 0.0508506688284437 -0.308844188426162 -3.17833735152117
-2.91445158648525 0.000359803467087447 0.664710499923226 -1.57836513344778 0.980745940778469 0.0502167748968746 -0.993024833900471 -3.17614768580164
-2.92753534541599 0.000655825398659396 0.2263619494505 -1.19109319636812 0.987367502478145 0.102197632019347 1.2177205454216 -3.11148373611411
-2.92730340506496 0.000556451731030074 1.51999432156445 -1.09541350751126 0.987324819243396 0.0912538970242928 -1.25088907298118 -3.14567603919945
-2.91413314133788 0.000263277672384744 0.0208884292273657 0.191897465084005 0.992710720801693 0.0874368263849892 -1.39761870747139 -3.15282031934779
-2.93355065155136 0.000696232804879625 1.56684944671185 -0.125891946774815 0.991948776255385 0.109287653310512 -0.448730636986945 -3.11954969554423
-2.92484350839236 0.000680872767287338 0.230322949178183 0.589042692748592 0.993978841411637 0.0994314125321395 -0.186045113814933 -3.10833709162578
-2.92077376915352 0.000303698512401322 0.330357717193419 -0.583383866150798 0.989745676542013 0.0827069529470158 -1.39892876379993 -3.15779202390116
-2.92653725104163 0.000493401025597379 0.23810172803163 0.390161882882216 0.99366387263854 0.103381412139463 0.430746561939656 -3.09355135030204
-2.91325750068002 0.000419080805833128 0.153071940914 -1.11290488566331 0.986791252933667 0.0556009957910117 -0.39163637715264 -3.15581400670256
-2.91273230075123 0.000223513513338835 0.267689699847873 1.12343806169237 0.994506904736929 0.0917760352127116 -1.94400645211049 -3.14398352444157
-2.91871872535318 0.000414485317671239 1.21963291362668 -0.308514318006369 0.991416546186724 0.0770224255760519 0.957841320112799 -3.12356421027761
-2.93134877889097 0.000369483506526173 0.0906826479103755 0.00441812041597718 0.993329571174482 0.133444217165283 0.821850778002996 -3.06744843802651
-2.91490199780136 0.000396786899283844 0.887178632942642 -0.897101189408095 0.988728550100427 0.0618203488472651 0.550569903142519 -3.13165874698184
-3.00473124154282 0.000658698717610813 0.126099019384727 0.479361746859915 0.996695433612512 0.393362917080847 1.87664666640726 -2.89925723527277
-2.92243639131783 0.000475670842546402 0.401185262712606 -1.07164330150372 0.986320385075144 0.0574897572366341 -0.563382293020745 -3.16225916061559
-2.91698535161578 0.000343272958528886 0.292728834558172 -0.469595763439499 0.991314931349558 0.0721059093752608 0.613755457609877 -3.10676189046092
-2.91085025667469 0.000139405807590893 0.136625549907059 0.322850345833819 0.993001574903149 0.0728870283846121 -1.50968316813923 -3.14780596988049
-2.91452015434753 0.00035857665165484 0.0942601910280038 -0.581818061972985 0.990513535518001 0.0599541234121816 0.239297950413039 -3.12424126598818
-2.93076212683281 0.000647131035630502 0.121395848476473 -0.927120245265085 0.988965572378525 0.0958579047949676 0.4594036222107 -3.10320023394614
-2.91809659441703 0.000380958772563241 0.336306792875684 -0.0266548863710358 0.992262637005162 0.0844407328415298 -0.683396423757545 -3.13824177603511
-2.91419428591886 0.000255499469137875 0.168555115890864 0.617928252197291 0.993630030686267 0.0848997695976949 -1.35395280628605 -3.1416967399957
-2.93443625674119 0.000567054110866484 0.045600016484458 -1.28251765823222 0.988464076413844 0.142669257102257 1.37697804040249 -3.03956173972099
-2.91322848676612 0.000341074125830645 0.722510039869264 -1.47203348728094 0.983273119099674 0.0489476989896244 0.466279654603462 -3.14537919299805
-2.91725787064273 0.000340076625871021 0.0859434559210739 -0.304025636926847 0.992390388418146 0.104351474390261 1.28050321626585 -3.07699115776618
-2.91747654295483 0.000280465885784982 0.651071083286845 -0.56986776817607 0.990662143326771 0.0730038728270943 1.76363238421063 -3.10296913024287
-2.91974650549179 0.000381722597180687 0.0819226577253941 1.24221891632178 0.995070187432122 0.104915963838576 0.622824347819492 -3.09978000356595
-2.92287555632798 0.000448230955154728 0.118294724715738 -0.475190986219699 0.991701244100509 0.113044404898118 1.13196557307664 -3.08360540129442
-2.9202389975826 0.000444207618248988 0.511026805884482 -0.131484622044117 0.991971695741967 0.0881080428401522 -0.868846672446062 -3.13732105139858
-3.24018442021515 0.000766510039145712 0.116739414437438 0.409029742431027 0.99996066042288 4.50142331304871 2.18229226419878 -2.67388592447102
-2.91578755898829 0.000229880001065531 0.0574204696582822 0.991862764815329 0.994115403649447 0.108069400085718 -1.75185124324706 -3.15281210878398
-2.42842066041597 0.000252133958476287 0.156506426457331 -2.52786892727985 0.790865200452222 0.0437478268458152 -1.95847686389109 -4.28141608441852
-2.91143733377989 0.000239780287824835 0.323927455650444 0.43560430289349 0.993452885738347 0.0542782782559888 -0.0462525420624529 -3.12077705856086
-2.92149854846769 0.000490208598428601 0.379482508910181 -0.494574343634393 0.991098487415646 0.0825113325040654 0.432772195880985 -3.11291042126303
-2.92216943987147 0.000506513494806347 0.254032122333939 -0.923843511485255 0.988721749815482 0.0761535357893871 0.262718103432114 -3.12461813199821
-2.91520593964284 0.000314614811203947 0.371990562730307 -0.507972594008654 0.991241142877207 0.0655118256586863 0.755471520101146 -3.09790254505091
-2.92381804284163 0.000680668056956596 0.056233118827022 -1.92892550619976 0.974149342981659 0.07946603855624 0.974739563544641 -3.14397808331308
-2.91739436752023 0.000300436955935631 0.333878157534752 -0.218653534770557 0.992206333605511 0.0877417488963837 1.64883498732429 -3.08699229883027
-2.93155719311937 0.00066672920044862 0.684032365431695 0.61393968356671 0.994011949169909 0.126674644220367 -0.750035166771615 -3.12620539011676
-2.92265654714101 0.000407782036079834 0.475851970973152 0.568097353855069 0.993973634201743 0.0972223949808921 -0.0379471360578728 -3.11065593543015
-2.93086025231688 0.000746259302433779 0.967428486680004 -1.94129428331178 0.971745301722998 0.0759879840029983 1.48118703536692 -3.18242148545084
-2.92061531218338 0.000532326887223704 0.0280383670275372 0.607063919624439 0.994438822787183 0.117256157405449 0.933656470218128 -3.08068963559196
-2.91172828418824 0.000347017342749647 0.185481319821918 -0.944123391123671 0.988668518015197 0.0599586581453045 1.1096674721474 -3.11864786407264
-2.55225445712659 0.001169499311638 0.191535934615871 -2.55690902813177 0.785492897991757 0.0661622335734439 1.12777865707124 -4.13287784054014
-2.91491924135705 0.000221039646196261 0.30451899838269 -0.631467028870479 0.989658822290324 0.0799710566706277 -2.05153010345068 -3.15995584454312
-2.91312982380815 0.000323739664133191 0.754096827709235 0.919519943409432 0.994500833045046 0.0720184316191222 -0.329718210005811 -3.11583093100946
-2.91817378322759 0.000411713649000532 0.252714892028807 -1.57881552901858 0.981583112354609 0.0614121317760728 0.930855158844389 -3.14225859204709
-2.91737720296026 0.000344552301229821 0.499617675388678 0.982022593839562 0.994790230050232 0.0912441597249096 1.28749409848716 -3.08810631870502
-2.23978348562731 0.000527135067289595 2.1568868696793 -2.53660067420418 0.74844393871634 0.0428624450644961 1.40281022714344 -4.67792674858292
-2.92822059470962 0.000445000750314303 0.573619604714886 0.943880755856969 0.994802375683132 0.119033680943904 0.534041220888672 -3.08812788744871
-2.91664369427644 0.000456930500170005 0.417221705397235 -0.499087364244472 0.990882966172405 0.0692059742412269 0.25729566818942 -3.12395298668498
0.0315906417349224 0.0996121538023245 0.992893088871353 0.0613293874282479 -0.234250700564175 -3.1180470411081 -2.91369939291612 0.000391012055604634
0.034690237725782 0.136432536418583 0.992893088871353 0.0607657466425652 -0.173745492698501 -3.12393368246214 -2.9124856160074 0.000517664123485152
0.0319941671971047 0.118646240946851 0.992893088871353 0.0635601540682043 -0.301174349373796 -3.11744353637103 -2.91401157579949 0.000408929316229252
0.0446105308261103 0.158693459266006 0.992893088871353 0.0547488477777987 -0.0630469898771988 -3.13077176466071 -2.91185025481577 0.000439025284710478
0.0342612682836941 0.257495558082211 0.992893088871353 0.0590784176369381 -0.277534832982563 -3.14771436790384 -2.91257498556903 0.000344918624939599
0.0353422639216737 0.155136500667104 0.992893088871353 0.0505202597533407 -0.299795246051192 -3.11093457487867 -2.91290986556946 0.000310911706459049
0.0302602432965042 0.119769459254496 0.992893088871353 0.056009410735087 -0.266960305241464 -3.11044574214212 -2.91314666640465 0.000386358306778825
0.0328908420699515 0.0789998968906803 0.992893088871353 0.0633273531962219 0.00601872875897262 -3.10277676384088 -2.9152729576018 0.000391823231181116
0.0327528593395242 0.260996779187136 0.992893088871353 0.053604049076252 -0.211005529544206 -3.1473403797756 -2.91070574171902 0.000302773321729703
0.036204750555053 0.166877505441986 0.992893088871353 0.0506199393921719 -0.276313648562166 -3.13300659511923 -2.90983190203577 0.000404603287432263
0.0359266813674307 0.24294763995461 0.992893088871353 0.056783505979888 -0.167180958868465 -3.14175827033702 -2.91189947614064 0.000459241622464779
0.0312674548891001 0.0882012166134808 0.992893088871353 0.0597375320960357 -0.162699187456591 -3.11316426644247 -2.91280272055728 0.000495593660975946
0.0317215129384719 0.132952939282318 0.992893088871353 0.062583922523882 -0.25974955726572 -3.12163228325394 -2.91324565626016 0.000331916536816603
0.0353948504912695 0.152074778111143 0.992893088871353 0.051162200677088 -0.198391203114179 -3.12851929042183 -2.91072170868447 0.000310735063846164
0.0327144576671154 0.0700992175833497 0.992893088871353 0.0568352593167703 -0.0986272763952175 -3.11827738522168 -2.91223020101378 0.000403655485232264
0.0361496099170321 0.113245851008075 0.992893088871353 0.0635448269129469 -0.271316104429507 -3.11735592925503 -2.91476250788683 0.000472532237444169
0.0385998233819448 0.250363636146489 0.992893088871353 0.0646640543680042 -0.224198028544912 -3.12979205193249 -2.91616241455682 0.000398957774936851
0.0304278353400555 0.290998801039016 0.992893088871353 0.0623554255858859 -0.35811860739057 -3.13276648172121 -2.91657713630942 0.00040241343724827
0.0379811592119578 0.182725253930927 0.992893088871353 0.0589040906461256 -0.0922940591369575 -3.13526640737223 -2.91182627935029 0.000442559879672595
0.0353601439993724 0.243629990604344 0.992893088871353 0.0593757347656648 -0.155865147405825 -3.13177961446762 -2.91390926401209 0.000370102200226028
0.0342144068005825 0.117416626374356 0.992893088871353 0.054246466149712 -0.0545448243538297 -3.10895169769187 -2.91339273110279 0.000380386096606799
0.0327167711852209 0.279738767062177 0.992893088871353 0.0585233778304769 -0.345383835286573 -3.12796659931954 -2.9151797986137 0.000449060307207373
0.0276853976201648 0.0428444988566898 0.992893088871353 0.0515695877602824 -0.0891564038081563 -3.10783542411629 -2.91206188668612 0.0002850405667141
0.0315041132717524 0.182138839457834 0.992893088871353 0.065541491100613 -0.192299801350931 -3.13907486293222 -2.91329455056543 0.000519716232736884
0.0334938637508101 0.201488709412683 0.992893088871353 0.0563396859270583 -0.277033743081898 -3.12077785022203 -2.91328439391389 0.00047223948633916
0.0321076115143943 0.143018102232895 0.992893088871353 0.052946585805019 -0.231899221075017 -3.14276325692765 -2.91244956623162 0.000466481292396845
0.0347113264797381 0.0687981825531383 0.992893088871353 0.0556654050211041 -0.295023686018655 -3.11448680548189 -2.9120783831264 0.000446776456577944
0.0379522051886902 0.138076762723825 0.992893088871353 0.0617188321937574 -0.160687658857218 -3.13738224195848 -2.9135490629174 0.000578294910078766
0.0354298915706983 0.164949257021049 0.992893088871353 0.0547578068285031 -0.215671275124855 -3.11816542564583 -2.91256148052569 0.000445832708254069
0.0345693525025445 0.319322450393941 0.992893088871353 0.0554620342897859 -0.233965426224314 -3.14696342545633 -2.91352597765181 0.000368299643829259
0.0465258727399933 0.171028302715325 0.992893088871353 0.0488673898573821 -0.111176999317338 -3.12104723297445 -2.91073022755425 0.000248103157066934
0.0435463208257613 0.213195240879733 0.992893088871353 0.0628752849920107 -0.284615671040184 -3.12974879120174 -2.91421373421803 0.000440750886542854
0.0326888102457862 0.233068178214415 0.992893088871353 0.0536649203955185 -0.330499685280301 -3.14684546165326 -2.91066017609497 0.000378738056162446
0.0343077842831796 0.123962494922753 0.992893088871353 0.0573165545410985 -0.247537133114757 -3.12946929500362 -2.9130365955767 0.00041812792075198
0.0392128977168638 0.159482973994203 0.992893088871353 0.0545987507881935 -0.284363587637943 -3.1079392507271 -2.91520334684868 0.000366485638841862
0.0325133340144715 0.262805382303531 0.992893088871353 0.0534486007026923 -0.166369143167762 -3.15290838930554 -2.91173543010369 0.000366282162523431
0.0396061977689933 0.0306167564514136 0.992893088871353 0.0574977465528977 -0.257291454151514 -3.10318273466739 -2.91424201620186 0.000460068787807049
0.0357699535744196 0.108491352159669 0.992893088871353 0.0646341216797661 -0.125597484637788 -3.11725940232015 -2.91419483223993 0.00036109857139373
0.0388419002435457 0.0768752697962992 0.992893088871353 0.0548921817460838 -0.127413350199678 -3.11413357756419 -2.91191244392062 0.000368709833817137
0.0381284850898331 0.19568538866289 0.992893088871353 0.0592557621897249 -0.206537418221395 -3.15078405425358 -2.91396618958274 0.000356327436004154
0.0367141420070233 0.0546919567868447 0.992893088871353 0.061017341778622 -0.106953569984931 -3.10461004634014 -2.91485209395805 0.000457699532244828
0.0322961517869962 0.0694743425589656 0.992893088871353 0.0585789541731003 -0.306640972509069 -3.11639539074776 -2.91268282031034 0.000471426887884047
0.0311071695479295 0.184277194460498 0.992893088871353 0.0578041200596234 -0.261041702354499 -3.12876480408553 -2.9125993440828 0.000370997455600406
0.0313918871716476 0.295167149844258 0.992893088871353 0.0591240269352774 -0.138371700170669 -3.14596795027127 -2.91359557219512 0.000401684170022875
0.0396412380838487 0.293847011009163 0.992893088871353 0.0613854804344646 -0.227981474383275 -3.15349478420733 -2.91384086299863 0.00051564843387683
0.0362411928541154 0.165456031456991 0.992893088871353 0.0632512760301477 -0.205087798868559 -3.11290390105542 -2.91634117383807 0.000363773474466945
0.0340904256900641 0.216175247510761 0.992893088871353 0.055787800953536 -0.201730975487709 -3.14071178612712 -2.91144304209155 0.00045924050928182
0.0310493883133919 0.129872004504717 0.992893088871353 0.0613503321781734 -0.188752886464271 -3.10764132883616 -2.91622282004942 0.000551069493337241
0.0429582242932497 0.168620479306874 0.992893088871353 0.0543675053652259 -0.206112210328412 -3.1214527579688 -2.91226098685414 0.000364084185707253
0.0371580391035223 0.114277181617448 0.992893088871353 0.0474301787516097 -0.171336736957334 -3.12228863877073 -2.90949269426077 0.000339916565321478
0.032703686478955 0.165065641300789 0.992893088871353 0.0647784400351601 -0.254070923091604 -3.1298478603003 -2.91385101299089 0.000490126676085326
0.0411974626273418 0.253121160104373 0.992893088871353 0.0590596959401181 -0.196508141144826 -3.13031346372788 -2.9137483420375 0.000358989350848102
0.037050966761021 0.14307654403502 0.992893088871353 0.0672842670726016 -0.137260429115326 -3.11681838884545 -2.91640469037047 0.000488755381891777
0.0356779939983504 0.071707131463554 0.992893088871353 0.0555856658180429 -0.0544051143923085 -3.10067413993173 -2.91325909567529 0.000295082485170998
0.0334142815593389 0.207390983510372 0.992893088871353 0.0649410814550327 -0.0883328141919894 -3.12256783613219 -2.91586837135826 0.000509854828192646
0.0341864010587432 0.225426631302946 0.992893088871353 0.0607004217573775 -0.344772851792306 -3.12957149513717 -2.91302450351665 0.000326622405965604
0.0362740541952853 0.0984637859246236 0.992893088871353 0.0565785828823986 -0.274863196801418 -3.12462233563247 -2.9120130190432 0.000473733756662758
0.036118464323146 0.127091094720599 0.992893088871353 0.060427672641242 -0.133722281667618 -3.11113074277843 -2.9147035537709 0.000457466562329828
0.0389926246225515 0.165769908292003 0.992893088871353 0.0630341472361462 -0.239500210399403 -3.12785691290135 -2.91370603316537 0.000488971596318042
0.0281476701443194 0.184143779353794 0.992893088871353 0.058690069738242 -0.113701466151572 -3.14607022938293 -2.91351416230005 0.000479902471426218
0.0307091058406147 0.161196914051136 0.992893088871353 0.0620977772256829 -0.281984386676499 -3.12855310360982 -2.91272979455671 0.000498415520071308
0.0344356667484816 0.0556921974034425 0.992893088871353 0.0508627362343904 -0.156495266613695 -3.09777339096909 -2.913396693493 0.000329931395607813
0.0322363038683684 0.120400071301949 0.992893088871353 0.0561431603234789 -0.189529703441248 -3.12960709763795 -2.91176023927574 0.000691446358346467
0.0317526914318814 0.301096794471059 0.992893088871353 0.0531775101644247 -0.241191037599858 -3.14897781190763 -2.91224421894778 0.000327137549893793
0.0336331093063526 0.16818065837626 0.992893088871353 0.0671135480165559 -0.377484780427215 -3.11555432899587 -2.91645635001204 0.00049821817621014
0.0375634190731748 0.227377971202508 0.992893088871353 0.0553182105564561 -0.232063212851446 -3.13822623476765 -2.91211267961289 0.000419602258369805
0.0298786008682687 0.188514253301553 0.992893088871353 0.0619367870273859 -0.138018663718296 -3.14101096879986 -2.91334484361615 0.000447007549285707
0.0361574360039617 0.109034048593438 0.992893088871353 0.060955577703284 -0.201134562701737 -3.11617148379865 -2.91373700142672 0.000366221249730285
0.033210126588222 0.102681413745411 0.992893088871353 0.0560642054288633 -0.0644933859826314 -3.11573804462151 -2.91195684397009 0.000231152059946918
0.0347322257595003 0.15731793435061 0.992893088871353 0.0573858097594125 -0.26967790434058 -3.13473739815523 -2.91219482434792 0.000501206267101191
0.0312854374601338 0.137974292658447 0.992893088871353 0.0619646840427214 -0.169074101379217 -3.14192715911133 -2.91568008136014 0.000622543051219313
0.0340916458951013 0.0893947743845682 0.992893088871353 0.0580716877340992 -0.269396448006672 -3.13136055329915 -2.91387815342015 0.000352851381465058
0.03089022087577 0.30249489653198 0.992893088871353 0.0552049433198708 -0.303929454650267 -3.13717225356437 -2.91423387476625 0.000472272009728596
0.0341245999705107 0.228302579420518 0.992893088871353 0.0643395939110292 -0.160888951593893 -3.13148065983492 -2.91479436206702 0.000471611769257805
0.02967246352666 0.129455382537746 0.992893088871353 0.0524726951855008 -0.19502218645497 -3.12509219709645 -2.91093443150825 0.000383533720198969
0.0369840202828437 0.102641779186443 0.992893088871353 0.0553714890116729 -0.244661220157045 -3.12326183775855 -2.9111859018997 0.000320775862577266
0.0324990220710713 0.169739726305817 0.992893088871353 0.0583918332862275 -0.157373321288491 -3.14061791483581 -2.91290186680213 0.000474981808981631
0.0343865621560372 0.176280271109802 0.992893088871353 0.0528991837300156 -0.169834735446185 -3.13695827971007 -2.91095761565131 0.000413009042779001
0.0391317438118411 0.211878792308647 0.992893088871353 0.06735704575985 -0.18673609564617 -3.13374736028566 -2.91530832293043 0.000464250604893423
0.0303688827188641 0.188173778999178 0.992893088871353 0.0580357762841516 -0.103718390591816 -3.13031783888503 -2.91266424215535 0.000494798717370729
